model,task,delay,metric_name,metric_value,operator,usage_fraction,transport_usage_fraction,route_entropy,note
random,first_token_recall_D16,16,accuracy,0.259,T_x,0.0,0.0,1.7918,cluster=non_transport
random,first_token_recall_D16,16,accuracy,0.259,T_y,0.0,0.0,1.7918,cluster=non_transport
random,first_token_recall_D16,16,accuracy,0.259,T_c,0.0,0.0,1.7918,cluster=transport
random,first_token_recall_D16,16,accuracy,0.259,T_z',0.0,0.0,1.7918,cluster=transport
random,first_token_recall_D16,16,accuracy,0.259,T_r*,0.0,0.0,1.7918,cluster=transport
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=0; dist_from_query=16
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=1; dist_from_query=15
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=2; dist_from_query=14
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=3; dist_from_query=13
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=4; dist_from_query=12
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=5; dist_from_query=11
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=6; dist_from_query=10
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=7; dist_from_query=9
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=8; dist_from_query=8
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=9; dist_from_query=7
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=10; dist_from_query=6
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=11; dist_from_query=5
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=12; dist_from_query=4
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=13; dist_from_query=3
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=14; dist_from_query=2
random,first_token_recall_D16,16,transport_frac_at_step,0.0,aggregate_transport,0.0,0.0,1.7918,step=15; dist_from_query=1
