checkpoint,position,attention_logit_mean,attention_weight_mean,attention_grad_norm,tau_state_norm,tau_state_variance,tau_x0_between_var,router_grad_norm,W_attn_grad_norm,v_attn_grad_norm,W_tok_inject_grad_norm,W1_grad_norm,W_pred_grad_norm,accuracy_normal,accuracy_uniform_attn,attn_logit_pos_var,attn_max_pos,loss,note
2000,22,0.001307,0.04168,9.8e-07,1.43371,0.028821,0.00010754,0.001428,6.8e-05,0.000108,0.004196,0.001326,0.024967,0.249,0.249,9e-06,22,1.3856,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
2000,23,0.001133,0.041673,9.9e-07,1.43702,0.030464,0.00016585,0.001428,6.8e-05,0.000108,0.004196,0.001326,0.024967,0.249,0.249,9e-06,22,1.3856,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,0,-0.000989,0.041584,4.66e-06,1.532973,0.047377,0.00884598,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,1,0.000284,0.041636,1.69e-06,1.441848,0.035845,0.00010123,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,2,0.000631,0.041651,1.57e-06,1.443561,0.034975,0.00013926,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,3,0.000774,0.041657,1.6e-06,1.440516,0.033262,0.00017194,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,4,0.001205,0.041675,1.63e-06,1.432996,0.03052,0.0001164,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,5,0.000929,0.041663,1.56e-06,1.441822,0.032138,0.00013537,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,6,0.001012,0.041667,1.63e-06,1.441438,0.032159,0.00017769,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,7,0.001154,0.041673,1.61e-06,1.439686,0.030574,9.165e-05,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,8,0.001116,0.041671,1.59e-06,1.442131,0.03165,0.0001353,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,9,0.001082,0.04167,1.58e-06,1.436489,0.030659,0.00018417,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,10,0.001192,0.041674,1.64e-06,1.438954,0.029895,8.439e-05,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,11,0.001196,0.041674,1.64e-06,1.440291,0.030579,0.00014729,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,12,0.001199,0.041675,1.64e-06,1.442806,0.031334,0.00019955,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,13,0.001391,0.041683,1.63e-06,1.441582,0.02982,0.000101,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,14,0.00124,0.041676,1.62e-06,1.446884,0.030962,0.00010952,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,15,0.001107,0.041671,1.63e-06,1.446248,0.030914,0.00017391,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,16,0.001105,0.041671,1.56e-06,1.438999,0.029091,0.00011809,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,17,0.001068,0.041669,1.64e-06,1.438662,0.029557,0.00010307,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,18,0.00122,0.041675,1.62e-06,1.441075,0.029862,0.00011102,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,19,0.001411,0.041683,1.59e-06,1.439194,0.028576,0.00010931,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,20,0.001138,0.041672,1.55e-06,1.443074,0.029513,0.00011156,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,21,0.001282,0.041678,1.57e-06,1.440004,0.029454,0.00014927,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,22,0.001246,0.041677,1.6e-06,1.443874,0.028784,9.121e-05,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
5000,23,0.001217,0.041675,1.69e-06,1.44669,0.029478,0.00010443,0.00326,0.000263,0.000387,0.00702,0.002794,0.044376,0.3428,0.3428,8e-06,19,1.3809,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,0,-0.000176,0.041693,3.131e-05,1.758085,0.083303,0.05634147,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,1,-0.000639,0.041674,4.28e-06,1.462268,0.03987,0.00015353,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,2,-0.000591,0.041676,3.99e-06,1.456486,0.037742,0.00018289,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,3,-0.000605,0.041675,4.14e-06,1.459393,0.037601,0.00018749,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,4,-0.000657,0.041673,4.25e-06,1.458383,0.036525,0.00021629,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,5,-0.000842,0.041665,3.85e-06,1.46001,0.035826,0.00017343,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,6,-0.000825,0.041666,4.04e-06,1.463511,0.035244,0.00014164,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,7,-0.000918,0.041662,4.1e-06,1.462881,0.034495,0.0002183,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,8,-0.000846,0.041665,3.94e-06,1.463528,0.033752,0.00016355,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,9,-0.000658,0.041673,4.15e-06,1.464509,0.033602,0.00013528,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,10,-0.000968,0.04166,4.1e-06,1.468103,0.03359,9.545e-05,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,11,-0.000921,0.041662,4.31e-06,1.4631,0.032292,0.0001409,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,12,-0.000805,0.041667,4.17e-06,1.469951,0.032825,0.00013291,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,13,-0.000917,0.041662,3.99e-06,1.469306,0.03209,0.00010936,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,14,-0.000843,0.041665,4.21e-06,1.467019,0.03151,0.00013709,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,15,-0.000801,0.041667,4.24e-06,1.469217,0.031354,9.543e-05,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,16,-0.000812,0.041667,4.11e-06,1.465749,0.030362,0.00015797,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,17,-0.00084,0.041665,3.98e-06,1.465431,0.029802,0.00010649,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,18,-0.001009,0.041658,3.9e-06,1.468163,0.029866,0.00010435,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,19,-0.00102,0.041658,4.24e-06,1.469688,0.029769,0.00011641,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,20,-0.001102,0.041655,3.99e-06,1.470273,0.029783,9.644e-05,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,21,-0.000946,0.041661,4.17e-06,1.466426,0.028571,9.715e-05,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,22,-0.000797,0.041667,4.18e-06,1.470801,0.028831,8.912e-05,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
10000,23,-0.000957,0.041661,4.14e-06,1.47187,0.028585,0.00012395,0.009095,0.001627,0.002658,0.017865,0.008417,0.028475,0.4434,0.4453,8e-06,0,1.3548,"D=24,D_H=32,B=256,budget=10000,B_diag=1024,canonical_v6_torch"
