tuplet_name,offsets,parent_W,child_W,visible_H_first,layer_depth,layer_primes,parent_class_b,parent_class_spin_code,parent_class_frequency,child_future_classes_produced,dominant_phi_tuple,dominant_phi_tuple_share,phi_tuple_support_size,boundary_any_fraction
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,8,69206080,4,5,"(9,8)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,8,2199023255552,12,2,"(8,2)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,8,2199023255616,15,4,"(5,9)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,8,2199025352704,8,3,"(6,2)",0.125,8,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,8,2199025352768,3,5,"(5,2)",0.3333333333333333,3,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,8,2199090364416,18,3,"(8,9)",0.05555555555555555,18,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,8,2199090364480,3,5,"(4,9)",0.3333333333333333,3,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,8,2199092461568,4,5,"(6,6)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,128,12,2,"(9,12)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,4194304,10,2,"(7,7)",0.1,10,0.4
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,4194432,18,3,"(9,2)",0.05555555555555555,18,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,134217728,10,2,"(8,8)",0.1,10,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,134217856,8,3,"(9,9)",0.125,8,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,138412032,16,4,"(9,7)",0.0625,16,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,138412160,4,5,"(9,8)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,4398046511104,12,2,"(8,2)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,4398046511232,15,4,"(5,9)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,4398050705408,8,3,"(6,2)",0.125,8,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,4398050705536,3,5,"(5,2)",0.3333333333333333,3,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,4398180728832,18,3,"(8,9)",0.05555555555555555,18,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,4398180728960,3,5,"(4,9)",0.3333333333333333,3,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,9,4398184923136,4,5,"(6,6)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,256,12,2,"(9,12)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,8388608,10,2,"(7,7)",0.1,10,0.4
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,8388864,18,3,"(9,2)",0.05555555555555555,18,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,268435456,10,2,"(8,8)",0.1,10,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,268435712,8,3,"(9,9)",0.125,8,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,276824064,16,4,"(9,7)",0.0625,16,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,276824320,4,5,"(9,8)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,8796093022208,12,2,"(8,2)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,8796093022464,15,4,"(5,9)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,8796101410816,8,3,"(6,2)",0.125,8,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,8796101411072,3,5,"(5,2)",0.3333333333333333,3,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,8796361457664,18,3,"(8,9)",0.05555555555555555,18,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,8796361457920,3,5,"(4,9)",0.3333333333333333,3,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,10,8796369846272,4,5,"(6,6)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,512,12,2,"(9,12)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,16777216,10,2,"(7,7)",0.1,10,0.4
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,16777728,18,3,"(9,2)",0.05555555555555555,18,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,536870912,10,2,"(8,8)",0.1,10,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,536871424,8,3,"(9,9)",0.125,8,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,553648128,16,4,"(9,7)",0.0625,16,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,553648640,4,5,"(9,8)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,17592186044416,12,2,"(8,2)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,17592186044928,15,4,"(5,9)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,17592202821632,8,3,"(6,2)",0.125,8,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,17592202822144,3,5,"(5,2)",0.3333333333333333,3,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,17592722915328,18,3,"(8,9)",0.05555555555555555,18,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,17592722915840,3,5,"(4,9)",0.3333333333333333,3,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,11,17592739692544,4,5,"(6,6)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,1024,12,2,"(9,12)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,33554432,10,2,"(7,7)",0.1,10,0.4
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,33555456,18,3,"(9,2)",0.05555555555555555,18,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,1073741824,10,2,"(8,8)",0.1,10,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,1073742848,8,3,"(9,9)",0.125,8,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,1107296256,16,4,"(9,7)",0.0625,16,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,1107297280,4,5,"(9,8)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,35184372088832,12,2,"(8,2)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,35184372089856,15,4,"(5,9)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,35184405643264,8,3,"(6,2)",0.125,8,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,35184405644288,3,5,"(5,2)",0.3333333333333333,3,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,35185445830656,18,3,"(8,9)",0.05555555555555555,18,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,35185445831680,3,5,"(4,9)",0.3333333333333333,3,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,12,35185479385088,4,5,"(6,6)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,2048,12,2,"(9,12)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,67108864,10,2,"(7,7)",0.1,10,0.4
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,67110912,18,3,"(9,2)",0.05555555555555555,18,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,2147483648,10,2,"(8,8)",0.1,10,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,2147485696,8,3,"(9,9)",0.125,8,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,2214592512,16,4,"(9,7)",0.0625,16,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,2214594560,4,5,"(9,8)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,70368744177664,12,2,"(8,2)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,70368744179712,15,4,"(5,9)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,70368811286528,8,3,"(6,2)",0.125,8,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,70368811288576,3,5,"(5,2)",0.3333333333333333,3,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,70370891661312,18,3,"(8,9)",0.05555555555555555,18,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,70370891663360,3,5,"(4,9)",0.3333333333333333,3,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,13,70370958770176,4,5,"(6,6)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,4096,12,2,"(9,12)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,134217728,10,2,"(7,7)",0.1,10,0.4
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,134221824,18,3,"(9,2)",0.05555555555555555,18,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,4294967296,10,2,"(8,8)",0.1,10,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,4294971392,8,3,"(9,9)",0.125,8,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,4429185024,16,4,"(9,7)",0.0625,16,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,4429189120,4,5,"(9,8)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,140737488355328,12,2,"(8,2)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,140737488359424,15,4,"(5,9)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,140737622573056,8,3,"(6,2)",0.125,8,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,140737622577152,3,5,"(5,2)",0.3333333333333333,3,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,140741783322624,18,3,"(8,9)",0.05555555555555555,18,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,140741783326720,3,5,"(4,9)",0.3333333333333333,3,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,14,140741917540352,4,5,"(6,6)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,8192,12,2,"(9,12)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,268435456,10,2,"(7,7)",0.1,10,0.4
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,268443648,18,3,"(9,2)",0.05555555555555555,18,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,8589934592,10,2,"(8,8)",0.1,10,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,8589942784,8,3,"(9,9)",0.125,8,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,8858370048,16,4,"(9,7)",0.0625,16,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,8858378240,4,5,"(9,8)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,281474976710656,12,2,"(8,2)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,281474976718848,15,4,"(5,9)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,281475245146112,8,3,"(6,2)",0.125,8,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,281475245154304,3,5,"(5,2)",0.3333333333333333,3,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,281483566645248,18,3,"(8,9)",0.05555555555555555,18,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,281483566653440,3,5,"(4,9)",0.3333333333333333,3,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,15,281483835080704,4,5,"(6,6)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,0,2,2,"(10,7)",0.5,2,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,16384,12,4,"(9,12)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,536870912,10,3,"(7,7)",0.1,10,0.4
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,536887296,18,6,"(9,2)",0.05555555555555555,18,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,17179869184,10,4,"(8,8)",0.1,10,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,17179885568,8,6,"(9,9)",0.125,8,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,17716740096,16,8,"(9,7)",0.0625,16,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,17716756480,4,10,"(9,8)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,562949953421312,12,4,"(8,2)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,562949953437696,15,7,"(5,9)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,562950490292224,8,6,"(6,2)",0.125,8,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,562950490308608,3,9,"(5,2)",0.3333333333333333,3,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,562967133290496,18,6,"(8,9)",0.05555555555555555,18,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,562967133306880,3,5,"(4,9)",0.3333333333333333,3,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,16,562967670161408,4,5,"(6,6)",0.25,4,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,1,8,2,"(8,2)",0.125,8,0.75
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,32768,15,2,"(9,12)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,32769,12,3,"(7,9)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,1073741824,6,2,"(6,2)",0.16666666666666666,6,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,1073741825,12,3,"(7,7)",0.08333333333333333,12,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,1073774592,11,3,"(9,2)",0.09090909090909091,11,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,1073774593,10,4,"(7,8)",0.1,10,0.3
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,34359738368,14,2,"(8,10)",0.07142857142857142,14,0.42857142857142855
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,34359738369,14,4,"(8,9)",0.07142857142857142,14,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,34359771136,10,3,"(9,9)",0.1,10,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,34359771137,1,5,"(3,9)",1.0,1,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,35433480192,16,4,"(9,7)",0.0625,16,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,35433480193,4,6,"(3,7)",0.25,4,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,35433512960,2,5,"(9,8)",0.5,2,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,17,35433512961,2,7,"(3,8)",0.5,2,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,2,8,2,"(8,2)",0.125,8,0.75
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,65536,15,2,"(9,12)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,65538,12,3,"(7,9)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,2147483648,6,2,"(6,2)",0.16666666666666666,6,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,2147483650,12,3,"(7,7)",0.08333333333333333,12,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,2147549184,11,3,"(9,2)",0.09090909090909091,11,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,2147549186,10,4,"(7,8)",0.1,10,0.3
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,68719476736,14,2,"(8,10)",0.07142857142857142,14,0.42857142857142855
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,68719476738,14,4,"(8,9)",0.07142857142857142,14,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,68719542272,10,3,"(9,9)",0.1,10,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,68719542274,1,5,"(3,9)",1.0,1,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,70866960384,16,4,"(9,7)",0.0625,16,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,70866960386,4,6,"(3,7)",0.25,4,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,70867025920,2,5,"(9,8)",0.5,2,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,18,70867025922,2,7,"(3,8)",0.5,2,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,4,8,2,"(8,2)",0.125,8,0.75
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,131072,15,2,"(9,12)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,131076,12,3,"(7,9)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,4294967296,6,2,"(6,2)",0.16666666666666666,6,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,4294967300,12,3,"(7,7)",0.08333333333333333,12,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,4295098368,11,3,"(9,2)",0.09090909090909091,11,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,4295098372,10,4,"(7,8)",0.1,10,0.3
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,137438953472,14,2,"(8,10)",0.07142857142857142,14,0.42857142857142855
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,137438953476,14,4,"(8,9)",0.07142857142857142,14,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,137439084544,10,3,"(9,9)",0.1,10,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,137439084548,1,5,"(3,9)",1.0,1,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,141733920768,16,4,"(9,7)",0.0625,16,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,141733920772,4,6,"(3,7)",0.25,4,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,141734051840,2,5,"(9,8)",0.5,2,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,19,141734051844,2,7,"(3,8)",0.5,2,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,8,8,2,"(8,2)",0.125,8,0.75
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,262144,15,2,"(9,12)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,262152,12,3,"(7,9)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,8589934592,6,2,"(6,2)",0.16666666666666666,6,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,8589934600,12,3,"(7,7)",0.08333333333333333,12,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,8590196736,11,3,"(9,2)",0.09090909090909091,11,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,8590196744,10,4,"(7,8)",0.1,10,0.3
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,274877906944,14,2,"(8,10)",0.07142857142857142,14,0.42857142857142855
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,274877906952,14,4,"(8,9)",0.07142857142857142,14,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,274878169088,10,3,"(9,9)",0.1,10,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,274878169096,1,5,"(3,9)",1.0,1,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,283467841536,16,4,"(9,7)",0.0625,16,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,283467841544,4,6,"(3,7)",0.25,4,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,283468103680,2,5,"(9,8)",0.5,2,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,20,283468103688,2,7,"(3,8)",0.5,2,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,0,6,2,"(8,11)",0.16666666666666666,6,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,16,8,4,"(8,2)",0.125,8,0.75
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,524288,15,4,"(9,12)",0.06666666666666667,15,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,524304,12,6,"(7,9)",0.08333333333333333,12,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,17179869184,6,4,"(6,2)",0.16666666666666666,6,0.8333333333333334
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,17179869200,12,6,"(7,7)",0.08333333333333333,12,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,17180393472,11,6,"(9,2)",0.09090909090909091,11,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,17180393488,10,8,"(7,8)",0.1,10,0.3
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,549755813888,14,4,"(8,10)",0.07142857142857142,14,0.42857142857142855
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,549755813904,14,8,"(8,9)",0.07142857142857142,14,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,549756338176,10,6,"(9,9)",0.1,10,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,549756338192,1,5,"(3,9)",1.0,1,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,566935683072,16,7,"(9,7)",0.0625,16,0.625
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,566935683088,4,6,"(3,7)",0.25,4,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,566936207360,2,5,"(9,8)",0.5,2,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,21,566936207376,2,7,"(3,8)",0.5,2,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1,2,2,"(8,1)",0.5,2,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,32,2,2,"(8,12)",0.5,2,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,33,6,4,"(8,2)",0.16666666666666666,6,0.6666666666666666
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1048576,8,2,"(9,12)",0.125,8,0.875
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1048577,7,3,"(5,10)",0.14285714285714285,7,0.7142857142857143
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1048608,10,3,"(7,9)",0.1,10,0.8
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1048609,2,5,"(10,5)",0.5,2,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,34359738368,2,2,"(6,11)",0.5,2,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,34359738369,4,4,"(6,2)",0.25,4,0.75
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,34359738400,8,3,"(7,7)",0.125,8,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,34359738401,4,6,"(5,7)",0.25,4,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,34360786944,10,3,"(9,2)",0.1,10,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,34360786945,1,5,"(5,1)",1.0,1,1.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,34360786976,8,4,"(7,8)",0.125,8,0.375
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,34360786977,2,7,"(5,5)",0.5,2,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1099511627776,2,2,"(6,9)",0.5,2,0.5
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1099511627777,12,4,"(8,10)",0.08333333333333333,12,0.4166666666666667
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1099511627808,4,4,"(8,9)",0.25,4,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1099511627809,10,7,"(8,7)",0.1,10,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1099512676352,7,3,"(9,9)",0.14285714285714285,7,0.5714285714285714
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1099512676353,3,5,"(4,5)",0.3333333333333333,3,0.3333333333333333
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1099512676384,1,5,"(3,9)",1.0,1,0.0
quadruplet,"[0,2,6,8]",30030,510510,51,2,11 13,22,1133871366144,6,4,"(9,7)",0.16666666666666666,6,0.8333333333333334
