case,variant,timestep,full_radius_mean,full_radius_std,subspace,subspace_radius_mean,subspace_radius_std,ratio_mean,ratio_std,direction_metric_mean,direction_metric_std,match_condition,success_condition,notes
D_success,original_s42,4,1.32185519,0.17875256,full,1.32185519,0.17875256,1.0,0.0,-0.0321796,0.68286103,matched,success,subspace=full;t=4;n_samples=505;full_cos_mean=-0.002957;h3_cos_mean=-0.032180
D_success,original_s42,4,1.32185519,0.17875256,h3,0.37116522,0.18198016,0.28074947,0.13348936,-0.0321796,0.68286103,matched,success,subspace=h3;t=4;n_samples=505;full_cos_mean=-0.002957;h3_cos_mean=-0.032180
D_success,original_s42,4,1.32185519,0.17875256,h2,0.36762175,0.17723781,0.27623534,0.12352053,-0.0321796,0.68286103,matched,success,subspace=h2;t=4;n_samples=505;full_cos_mean=-0.002957;h3_cos_mean=-0.032180
D_success,original_s42,4,1.32185519,0.17875256,block3_ang,0.78550953,0.20358217,0.59595925,0.13824604,-0.0321796,0.68286103,matched,success,subspace=block3_ang;t=4;n_samples=505;full_cos_mean=-0.002957;h3_cos_mean=-0.032180
D_success,original_s42,5,1.32144213,0.16739638,full,1.32144213,0.16739638,1.0,0.0,-0.0389788,0.7057873,matched,success,subspace=full;t=5;n_samples=505;full_cos_mean=-0.025769;h3_cos_mean=-0.038979
D_success,original_s42,5,1.32144213,0.16739638,h3,0.35486001,0.18254545,0.26777887,0.13311833,-0.0389788,0.7057873,matched,success,subspace=h3;t=5;n_samples=505;full_cos_mean=-0.025769;h3_cos_mean=-0.038979
D_success,original_s42,5,1.32144213,0.16739638,h2,0.38846642,0.17938979,0.29347965,0.1290262,-0.0389788,0.7057873,matched,success,subspace=h2;t=5;n_samples=505;full_cos_mean=-0.025769;h3_cos_mean=-0.038979
D_success,original_s42,5,1.32144213,0.16739638,block3_ang,0.78798091,0.19528186,0.5970788,0.13239743,-0.0389788,0.7057873,matched,success,subspace=block3_ang;t=5;n_samples=505;full_cos_mean=-0.025769;h3_cos_mean=-0.038979
D_success,original_s42,6,1.33798647,0.16934846,full,1.33798647,0.16934846,1.0,0.0,0.06902643,0.68123102,matched,success,subspace=full;t=6;n_samples=505;full_cos_mean=0.001438;h3_cos_mean=0.069026
D_success,original_s42,6,1.33798647,0.16934846,h3,0.36416337,0.18748502,0.27080846,0.13246132,0.06902643,0.68123102,matched,success,subspace=h3;t=6;n_samples=505;full_cos_mean=0.001438;h3_cos_mean=0.069026
D_success,original_s42,6,1.33798647,0.16934846,h2,0.3831462,0.17990611,0.28388068,0.12438758,0.06902643,0.68123102,matched,success,subspace=h2;t=6;n_samples=505;full_cos_mean=0.001438;h3_cos_mean=0.069026
D_success,original_s42,6,1.33798647,0.16934846,block3_ang,0.80382794,0.20382752,0.60132754,0.13355702,0.06902643,0.68123102,matched,success,subspace=block3_ang;t=6;n_samples=505;full_cos_mean=0.001438;h3_cos_mean=0.069026
D_success,original_s42,7,1.33915722,0.15792955,full,1.33915722,0.15792955,1.0,0.0,0.00945977,0.71005166,matched,success,subspace=full;t=7;n_samples=505;full_cos_mean=0.000796;h3_cos_mean=0.009460
D_success,original_s42,7,1.33915722,0.15792955,h3,0.37483671,0.18193297,0.27883628,0.12946899,0.00945977,0.71005166,matched,success,subspace=h3;t=7;n_samples=505;full_cos_mean=0.000796;h3_cos_mean=0.009460
D_success,original_s42,7,1.33915722,0.15792955,h2,0.38716781,0.18292743,0.28740633,0.12994003,0.00945977,0.71005166,matched,success,subspace=h2;t=7;n_samples=505;full_cos_mean=0.000796;h3_cos_mean=0.009460
D_success,original_s42,7,1.33915722,0.15792955,block3_ang,0.7932511,0.21382152,0.59027272,0.13605107,0.00945977,0.71005166,matched,success,subspace=block3_ang;t=7;n_samples=505;full_cos_mean=0.000796;h3_cos_mean=0.009460
D_success,original_s42,8,1.34200788,0.1647809,full,1.34200788,0.1647809,1.0,0.0,0.05232472,0.73315716,matched,success,subspace=full;t=8;n_samples=505;full_cos_mean=0.003864;h3_cos_mean=0.052325
D_success,original_s42,8,1.34200788,0.1647809,h3,0.36343354,0.18337268,0.269436,0.12745586,0.05232472,0.73315716,matched,success,subspace=h3;t=8;n_samples=505;full_cos_mean=0.003864;h3_cos_mean=0.052325
D_success,original_s42,8,1.34200788,0.1647809,h2,0.3765538,0.16728576,0.27897689,0.11612347,0.05232472,0.73315716,matched,success,subspace=h2;t=8;n_samples=505;full_cos_mean=0.003864;h3_cos_mean=0.052325
D_success,original_s42,8,1.34200788,0.1647809,block3_ang,0.76957643,0.21568416,0.57182801,0.13645603,0.05232472,0.73315716,matched,success,subspace=block3_ang;t=8;n_samples=505;full_cos_mean=0.003864;h3_cos_mean=0.052325
D_success,original_s42,9,1.34174371,0.16738518,full,1.34174371,0.16738518,1.0,0.0,0.05356424,0.71801466,matched,success,subspace=full;t=9;n_samples=505;full_cos_mean=0.007772;h3_cos_mean=0.053564
D_success,original_s42,9,1.34174371,0.16738518,h3,0.36802611,0.18796042,0.27275884,0.13079853,0.05356424,0.71801466,matched,success,subspace=h3;t=9;n_samples=505;full_cos_mean=0.007772;h3_cos_mean=0.053564
D_success,original_s42,9,1.34174371,0.16738518,h2,0.37632811,0.17401385,0.27988356,0.12503931,0.05356424,0.71801466,matched,success,subspace=h2;t=9;n_samples=505;full_cos_mean=0.007772;h3_cos_mean=0.053564
D_success,original_s42,9,1.34174371,0.16738518,block3_ang,0.77656621,0.20044924,0.57825446,0.12724216,0.05356424,0.71801466,matched,success,subspace=block3_ang;t=9;n_samples=505;full_cos_mean=0.007772;h3_cos_mean=0.053564
D_success,original_s42,10,1.32031071,0.15887807,full,1.32031071,0.15887807,1.0,0.0,0.03691187,0.72903389,matched,success,subspace=full;t=10;n_samples=505;full_cos_mean=-0.000792;h3_cos_mean=0.036912
D_success,original_s42,10,1.32031071,0.15887807,h3,0.37904596,0.17840433,0.28564537,0.12461162,0.03691187,0.72903389,matched,success,subspace=h3;t=10;n_samples=505;full_cos_mean=-0.000792;h3_cos_mean=0.036912
D_success,original_s42,10,1.32031071,0.15887807,h2,0.37126052,0.18313284,0.27864903,0.13039884,0.03691187,0.72903389,matched,success,subspace=h2;t=10;n_samples=505;full_cos_mean=-0.000792;h3_cos_mean=0.036912
D_success,original_s42,10,1.32031071,0.15887807,block3_ang,0.75531918,0.21305098,0.5693236,0.13262399,0.03691187,0.72903389,matched,success,subspace=block3_ang;t=10;n_samples=505;full_cos_mean=-0.000792;h3_cos_mean=0.036912
D_success,original_s42,11,1.33770025,0.1825556,full,1.33770025,0.1825556,1.0,0.0,-0.08374674,0.67888135,matched,success,subspace=full;t=11;n_samples=505;full_cos_mean=-0.000242;h3_cos_mean=-0.083747
D_success,original_s42,11,1.33770025,0.1825556,h3,0.36077845,0.18717512,0.26720884,0.12704536,-0.08374674,0.67888135,matched,success,subspace=h3;t=11;n_samples=505;full_cos_mean=-0.000242;h3_cos_mean=-0.083747
D_success,original_s42,11,1.33770025,0.1825556,h2,0.3783277,0.17438559,0.28032482,0.11963045,-0.08374674,0.67888135,matched,success,subspace=h2;t=11;n_samples=505;full_cos_mean=-0.000242;h3_cos_mean=-0.083747
D_success,original_s42,11,1.33770025,0.1825556,block3_ang,0.76375568,0.20655932,0.56861997,0.12475195,-0.08374674,0.67888135,matched,success,subspace=block3_ang;t=11;n_samples=505;full_cos_mean=-0.000242;h3_cos_mean=-0.083747
D_success,original_s42,12,1.34100616,0.1630251,full,1.34100616,0.1630251,1.0,0.0,-0.02324716,0.74628329,matched,success,subspace=full;t=12;n_samples=505;full_cos_mean=0.000718;h3_cos_mean=-0.023247
D_success,original_s42,12,1.34100616,0.1630251,h3,0.36103189,0.17847021,0.26797262,0.12635198,-0.02324716,0.74628329,matched,success,subspace=h3;t=12;n_samples=505;full_cos_mean=0.000718;h3_cos_mean=-0.023247
D_success,original_s42,12,1.34100616,0.1630251,h2,0.37838915,0.18288839,0.28097439,0.12839717,-0.02324716,0.74628329,matched,success,subspace=h2;t=12;n_samples=505;full_cos_mean=0.000718;h3_cos_mean=-0.023247
D_success,original_s42,12,1.34100616,0.1630251,block3_ang,0.74710339,0.20260248,0.55519319,0.12540041,-0.02324716,0.74628329,matched,success,subspace=block3_ang;t=12;n_samples=505;full_cos_mean=0.000718;h3_cos_mean=-0.023247
D_success,original_s42,13,1.34460497,0.16976061,full,1.34460497,0.16976061,1.0,0.0,0.0598477,0.70356578,matched,success,subspace=full;t=13;n_samples=505;full_cos_mean=0.002410;h3_cos_mean=0.059848
D_success,original_s42,13,1.34460497,0.16976061,h3,0.3651171,0.18385828,0.26899764,0.12429706,0.0598477,0.70356578,matched,success,subspace=h3;t=13;n_samples=505;full_cos_mean=0.002410;h3_cos_mean=0.059848
D_success,original_s42,13,1.34460497,0.16976061,h2,0.37049523,0.17067114,0.27406153,0.11860533,0.0598477,0.70356578,matched,success,subspace=h2;t=13;n_samples=505;full_cos_mean=0.002410;h3_cos_mean=0.059848
D_success,original_s42,13,1.34460497,0.16976061,block3_ang,0.75593287,0.19916779,0.56141901,0.12501784,0.0598477,0.70356578,matched,success,subspace=block3_ang;t=13;n_samples=505;full_cos_mean=0.002410;h3_cos_mean=0.059848
D_success,original_s42,14,1.33306074,0.16153146,full,1.33306074,0.16153146,1.0,0.0,0.03361014,0.72439903,matched,success,subspace=full;t=14;n_samples=505;full_cos_mean=0.001227;h3_cos_mean=0.033610
D_success,original_s42,14,1.33306074,0.16153146,h3,0.35934883,0.17885406,0.26760486,0.12475666,0.03361014,0.72439903,matched,success,subspace=h3;t=14;n_samples=505;full_cos_mean=0.001227;h3_cos_mean=0.033610
D_success,original_s42,14,1.33306074,0.16153146,h2,0.37018141,0.16732726,0.27618012,0.11674258,0.03361014,0.72439903,matched,success,subspace=h2;t=14;n_samples=505;full_cos_mean=0.001227;h3_cos_mean=0.033610
D_success,original_s42,14,1.33306074,0.16153146,block3_ang,0.74705493,0.20104769,0.55792391,0.1233834,0.03361014,0.72439903,matched,success,subspace=block3_ang;t=14;n_samples=505;full_cos_mean=0.001227;h3_cos_mean=0.033610
D_success,original_s42,15,1.34324002,0.16134566,full,1.34324002,0.16134566,1.0,0.0,0.00877053,0.68567348,matched,success,subspace=full;t=15;n_samples=505;full_cos_mean=0.017507;h3_cos_mean=0.008771
D_success,original_s42,15,1.34324002,0.16134566,h3,0.37275538,0.19073123,0.27655321,0.13647564,0.00877053,0.68567348,matched,success,subspace=h3;t=15;n_samples=505;full_cos_mean=0.017507;h3_cos_mean=0.008771
D_success,original_s42,15,1.34324002,0.16134566,h2,0.37879041,0.16957024,0.279688,0.1173554,0.00877053,0.68567348,matched,success,subspace=h2;t=15;n_samples=505;full_cos_mean=0.017507;h3_cos_mean=0.008771
D_success,original_s42,15,1.34324002,0.16134566,block3_ang,0.75695056,0.19366491,0.56229395,0.1220528,0.00877053,0.68567348,matched,success,subspace=block3_ang;t=15;n_samples=505;full_cos_mean=0.017507;h3_cos_mean=0.008771
D_success,original_s42,16,1.36224568,0.17025563,full,1.36224568,0.17025563,1.0,0.0,0.03710341,0.71534532,matched,success,subspace=full;t=16;n_samples=505;full_cos_mean=-0.001039;h3_cos_mean=0.037103
D_success,original_s42,16,1.36224568,0.17025563,h3,0.36662465,0.18507379,0.26687446,0.12470405,0.03710341,0.71534532,matched,success,subspace=h3;t=16;n_samples=505;full_cos_mean=-0.001039;h3_cos_mean=0.037103
D_success,original_s42,16,1.36224568,0.17025563,h2,0.37137893,0.17349738,0.27163404,0.1193762,0.03710341,0.71534532,matched,success,subspace=h2;t=16;n_samples=505;full_cos_mean=-0.001039;h3_cos_mean=0.037103
D_success,original_s42,16,1.36224568,0.17025563,block3_ang,0.74712306,0.20576884,0.54646671,0.12260641,0.03710341,0.71534532,matched,success,subspace=block3_ang;t=16;n_samples=505;full_cos_mean=-0.001039;h3_cos_mean=0.037103
D_success,original_s42,17,1.33885527,0.16488326,full,1.33885527,0.16488326,1.0,0.0,0.09565243,0.7124539,matched,success,subspace=full;t=17;n_samples=505;full_cos_mean=0.019102;h3_cos_mean=0.095652
D_success,original_s42,17,1.33885527,0.16488326,h3,0.37463167,0.18144511,0.27855369,0.12768248,0.09565243,0.7124539,matched,success,subspace=h3;t=17;n_samples=505;full_cos_mean=0.019102;h3_cos_mean=0.095652
D_success,original_s42,17,1.33885527,0.16488326,h2,0.38295096,0.17865126,0.28444022,0.12552465,0.09565243,0.7124539,matched,success,subspace=h2;t=17;n_samples=505;full_cos_mean=0.019102;h3_cos_mean=0.095652
D_success,original_s42,17,1.33885527,0.16488326,block3_ang,0.75141186,0.20989615,0.55854732,0.12682763,0.09565243,0.7124539,matched,success,subspace=block3_ang;t=17;n_samples=505;full_cos_mean=0.019102;h3_cos_mean=0.095652
D_success,original_s42,18,1.34080386,0.17064346,full,1.34080386,0.17064346,1.0,0.0,0.04832841,0.71171957,matched,success,subspace=full;t=18;n_samples=505;full_cos_mean=0.020390;h3_cos_mean=0.048328
D_success,original_s42,18,1.34080386,0.17064346,h3,0.35695693,0.18907484,0.26391476,0.13141549,0.04832841,0.71171957,matched,success,subspace=h3;t=18;n_samples=505;full_cos_mean=0.020390;h3_cos_mean=0.048328
D_success,original_s42,18,1.34080386,0.17064346,h2,0.37949076,0.17777683,0.28108627,0.12452688,0.04832841,0.71171957,matched,success,subspace=h2;t=18;n_samples=505;full_cos_mean=0.020390;h3_cos_mean=0.048328
D_success,original_s42,18,1.34080386,0.17064346,block3_ang,0.74640483,0.20189604,0.55375683,0.11899406,0.04832841,0.71171957,matched,success,subspace=block3_ang;t=18;n_samples=505;full_cos_mean=0.020390;h3_cos_mean=0.048328
D_success,original_s42,19,1.32465553,0.16853461,full,1.32465553,0.16853461,1.0,0.0,0.04756235,0.71734214,matched,success,subspace=full;t=19;n_samples=505;full_cos_mean=0.002604;h3_cos_mean=0.047562
D_success,original_s42,19,1.32465553,0.16853461,h3,0.36919037,0.17305419,0.27703679,0.12151238,0.04756235,0.71734214,matched,success,subspace=h3;t=19;n_samples=505;full_cos_mean=0.002604;h3_cos_mean=0.047562
D_success,original_s42,19,1.32465553,0.16853461,h2,0.37955883,0.18264948,0.28392845,0.12733458,0.04756235,0.71734214,matched,success,subspace=h2;t=19;n_samples=505;full_cos_mean=0.002604;h3_cos_mean=0.047562
D_success,original_s42,19,1.32465553,0.16853461,block3_ang,0.74292809,0.2082614,0.55748451,0.1215602,0.04756235,0.71734214,matched,success,subspace=block3_ang;t=19;n_samples=505;full_cos_mean=0.002604;h3_cos_mean=0.047562
D_success,original_s42,20,1.3461591,0.17022438,full,1.3461591,0.17022438,1.0,0.0,0.89413327,0.08829042,matched,success,subspace=full;t=20;n_samples=505;full_cos_mean=0.106125;h3_cos_mean=0.894133
D_success,original_s42,20,1.3461591,0.17022438,h3,0.36419201,0.17738445,0.26838604,0.1214437,0.89413327,0.08829042,matched,success,subspace=h3;t=20;n_samples=505;full_cos_mean=0.106125;h3_cos_mean=0.894133
D_success,original_s42,20,1.3461591,0.17022438,h2,0.3711949,0.17136498,0.27449274,0.12073852,0.89413327,0.08829042,matched,success,subspace=h2;t=20;n_samples=505;full_cos_mean=0.106125;h3_cos_mean=0.894133
D_success,original_s42,20,1.3461591,0.17022438,block3_ang,0.74430043,0.20534249,0.55087751,0.12470637,0.89413327,0.08829042,matched,success,subspace=block3_ang;t=20;n_samples=505;full_cos_mean=0.106125;h3_cos_mean=0.894133
D_failure,original_s42,0,2.44948959,2.4e-07,full,2.44948959,2.4e-07,1.0,0.0,1.0,0.0,matched,failure,subspace=full;t=0;n_samples=1543;full_cos_mean=1.000000;h3_cos_mean=1.000000
D_failure,original_s42,0,2.44948959,2.4e-07,h3,1.0,0.0,0.40824834,6e-08,1.0,0.0,matched,failure,subspace=h3;t=0;n_samples=1543;full_cos_mean=1.000000;h3_cos_mean=1.000000
D_failure,original_s42,0,2.44948959,2.4e-07,h2,1.0,2e-08,0.40824834,6e-08,1.0,0.0,matched,failure,subspace=h2;t=0;n_samples=1543;full_cos_mean=1.000000;h3_cos_mean=1.000000
D_failure,original_s42,0,2.44948959,2.4e-07,block3_ang,1.73205042,3.6e-07,0.70710665,1.2e-07,1.0,0.0,matched,failure,subspace=block3_ang;t=0;n_samples=1543;full_cos_mean=1.000000;h3_cos_mean=1.000000
D_failure,original_s42,1,1.41809189,0.200369,full,1.41809189,0.200369,1.0,0.0,-0.06338562,0.70627254,matched,failure,subspace=full;t=1;n_samples=1543;full_cos_mean=0.021565;h3_cos_mean=-0.063386
D_failure,original_s42,1,1.41809189,0.200369,h3,0.43166518,0.19873914,0.30292028,0.13097399,-0.06338562,0.70627254,matched,failure,subspace=h3;t=1;n_samples=1543;full_cos_mean=0.021565;h3_cos_mean=-0.063386
D_failure,original_s42,1,1.41809189,0.200369,h2,0.43804547,0.18878388,0.30748656,0.12449487,-0.06338562,0.70627254,matched,failure,subspace=h2;t=1;n_samples=1543;full_cos_mean=0.021565;h3_cos_mean=-0.063386
D_failure,original_s42,1,1.41809189,0.200369,block3_ang,0.86862653,0.21039967,0.61320913,0.12351254,-0.06338562,0.70627254,matched,failure,subspace=block3_ang;t=1;n_samples=1543;full_cos_mean=0.021565;h3_cos_mean=-0.063386
D_failure,original_s42,2,1.32577538,0.19533168,full,1.32577538,0.19533168,1.0,0.0,-0.01014234,0.70584369,matched,failure,subspace=full;t=2;n_samples=1543;full_cos_mean=-0.025074;h3_cos_mean=-0.010142
D_failure,original_s42,2,1.32577538,0.19533168,h3,0.37391514,0.18482317,0.28171298,0.13221586,-0.01014234,0.70584369,matched,failure,subspace=h3;t=2;n_samples=1543;full_cos_mean=-0.025074;h3_cos_mean=-0.010142
D_failure,original_s42,2,1.32577538,0.19533168,h2,0.39223272,0.17505804,0.29538676,0.12389241,-0.01014234,0.70584369,matched,failure,subspace=h2;t=2;n_samples=1543;full_cos_mean=-0.025074;h3_cos_mean=-0.010142
D_failure,original_s42,2,1.32577538,0.19533168,block3_ang,0.79561037,0.19954051,0.60236716,0.13371252,-0.01014234,0.70584369,matched,failure,subspace=block3_ang;t=2;n_samples=1543;full_cos_mean=-0.025074;h3_cos_mean=-0.010142
D_failure,original_s42,3,1.31540883,0.1740876,full,1.31540883,0.1740876,1.0,0.0,-0.01810975,0.69569588,matched,failure,subspace=full;t=3;n_samples=1543;full_cos_mean=-0.033805;h3_cos_mean=-0.018110
D_failure,original_s42,3,1.31540883,0.1740876,h3,0.36390963,0.18660451,0.2757521,0.13467282,-0.01810975,0.69569588,matched,failure,subspace=h3;t=3;n_samples=1543;full_cos_mean=-0.033805;h3_cos_mean=-0.018110
D_failure,original_s42,3,1.31540883,0.1740876,h2,0.37930441,0.17384982,0.28857091,0.12850924,-0.01810975,0.69569588,matched,failure,subspace=h2;t=3;n_samples=1543;full_cos_mean=-0.033805;h3_cos_mean=-0.018110
D_failure,original_s42,3,1.31540883,0.1740876,block3_ang,0.78006727,0.19860196,0.59496099,0.13705797,-0.01810975,0.69569588,matched,failure,subspace=block3_ang;t=3;n_samples=1543;full_cos_mean=-0.033805;h3_cos_mean=-0.018110
D_failure,original_s42,4,1.33633423,0.1737624,full,1.33633423,0.1737624,1.0,0.0,0.0392678,0.71246666,matched,failure,subspace=full;t=4;n_samples=1543;full_cos_mean=0.020762;h3_cos_mean=0.039268
D_failure,original_s42,4,1.33633423,0.1737624,h3,0.37932298,0.18564446,0.2824274,0.12968254,0.0392678,0.71246666,matched,failure,subspace=h3;t=4;n_samples=1543;full_cos_mean=0.020762;h3_cos_mean=0.039268
D_failure,original_s42,4,1.33633423,0.1737624,h2,0.38116258,0.17059188,0.28459442,0.12016267,0.0392678,0.71246666,matched,failure,subspace=h2;t=4;n_samples=1543;full_cos_mean=0.020762;h3_cos_mean=0.039268
D_failure,original_s42,4,1.33633423,0.1737624,block3_ang,0.78490263,0.19551286,0.58854288,0.12969145,0.0392678,0.71246666,matched,failure,subspace=block3_ang;t=4;n_samples=1543;full_cos_mean=0.020762;h3_cos_mean=0.039268
D_failure,original_s42,5,1.33536696,0.17186272,full,1.33536696,0.17186272,1.0,0.0,-0.02129838,0.69806981,matched,failure,subspace=full;t=5;n_samples=1543;full_cos_mean=-0.007592;h3_cos_mean=-0.021298
D_failure,original_s42,5,1.33536696,0.17186272,h3,0.37780419,0.18437001,0.28221351,0.13168897,-0.02129838,0.69806981,matched,failure,subspace=h3;t=5;n_samples=1543;full_cos_mean=-0.007592;h3_cos_mean=-0.021298
D_failure,original_s42,5,1.33536696,0.17186272,h2,0.38173839,0.17381777,0.28529671,0.12564088,-0.02129838,0.69806981,matched,failure,subspace=h2;t=5;n_samples=1543;full_cos_mean=-0.007592;h3_cos_mean=-0.021298
D_failure,original_s42,5,1.33536696,0.17186272,block3_ang,0.78276205,0.20109151,0.58655739,0.13358743,-0.02129838,0.69806981,matched,failure,subspace=block3_ang;t=5;n_samples=1543;full_cos_mean=-0.007592;h3_cos_mean=-0.021298
D_failure,original_s42,6,1.33873475,0.17422168,full,1.33873475,0.17422168,1.0,0.0,-0.00028554,0.69928575,matched,failure,subspace=full;t=6;n_samples=1543;full_cos_mean=-0.011171;h3_cos_mean=-0.000286
D_failure,original_s42,6,1.33873475,0.17422168,h3,0.38006818,0.1893473,0.2828989,0.13453148,-0.00028554,0.69928575,matched,failure,subspace=h3;t=6;n_samples=1543;full_cos_mean=-0.011171;h3_cos_mean=-0.000286
D_failure,original_s42,6,1.33873475,0.17422168,h2,0.38204837,0.17292252,0.28359205,0.11999797,-0.00028554,0.69928575,matched,failure,subspace=h2;t=6;n_samples=1543;full_cos_mean=-0.011171;h3_cos_mean=-0.000286
D_failure,original_s42,6,1.33873475,0.17422168,block3_ang,0.79530889,0.20612846,0.59381855,0.13349946,-0.00028554,0.69928575,matched,failure,subspace=block3_ang;t=6;n_samples=1543;full_cos_mean=-0.011171;h3_cos_mean=-0.000286
D_failure,original_s42,7,1.33204246,0.17257158,full,1.33204246,0.17257158,1.0,0.0,-0.03960047,0.70251858,matched,failure,subspace=full;t=7;n_samples=1543;full_cos_mean=-0.005152;h3_cos_mean=-0.039600
D_failure,original_s42,7,1.33204246,0.17257158,h3,0.3710334,0.18013172,0.27715543,0.12606475,-0.03960047,0.70251858,matched,failure,subspace=h3;t=7;n_samples=1543;full_cos_mean=-0.005152;h3_cos_mean=-0.039600
D_failure,original_s42,7,1.33204246,0.17257158,h2,0.37938914,0.17256582,0.28384942,0.12233459,-0.03960047,0.70251858,matched,failure,subspace=h2;t=7;n_samples=1543;full_cos_mean=-0.005152;h3_cos_mean=-0.039600
D_failure,original_s42,7,1.33204246,0.17257158,block3_ang,0.77717131,0.20331794,0.5822683,0.12864305,-0.03960047,0.70251858,matched,failure,subspace=block3_ang;t=7;n_samples=1543;full_cos_mean=-0.005152;h3_cos_mean=-0.039600
D_failure,original_s42,8,1.34071016,0.16422854,full,1.34071016,0.16422854,1.0,0.0,0.00730666,0.70992595,matched,failure,subspace=full;t=8;n_samples=1543;full_cos_mean=0.004886;h3_cos_mean=0.007307
D_failure,original_s42,8,1.34071016,0.16422854,h3,0.36050919,0.17688391,0.26790133,0.12528379,0.00730666,0.70992595,matched,failure,subspace=h3;t=8;n_samples=1543;full_cos_mean=0.004886;h3_cos_mean=0.007307
D_failure,original_s42,8,1.34071016,0.16422854,h2,0.38056922,0.16993968,0.2816126,0.11756927,0.00730666,0.70992595,matched,failure,subspace=h2;t=8;n_samples=1543;full_cos_mean=0.004886;h3_cos_mean=0.007307
D_failure,original_s42,8,1.34071016,0.16422854,block3_ang,0.77301103,0.20432587,0.57549262,0.12981012,0.00730666,0.70992595,matched,failure,subspace=block3_ang;t=8;n_samples=1543;full_cos_mean=0.004886;h3_cos_mean=0.007307
D_failure,original_s42,9,1.34284401,0.17589588,full,1.34284401,0.17589588,1.0,0.0,-0.01189208,0.70419914,matched,failure,subspace=full;t=9;n_samples=1543;full_cos_mean=-0.005036;h3_cos_mean=-0.011892
D_failure,original_s42,9,1.34284401,0.17589588,h3,0.36781275,0.18222415,0.27223036,0.1253038,-0.01189208,0.70419914,matched,failure,subspace=h3;t=9;n_samples=1543;full_cos_mean=-0.005036;h3_cos_mean=-0.011892
D_failure,original_s42,9,1.34284401,0.17589588,h2,0.38153866,0.17595124,0.28263667,0.12259045,-0.01189208,0.70419914,matched,failure,subspace=h2;t=9;n_samples=1543;full_cos_mean=-0.005036;h3_cos_mean=-0.011892
D_failure,original_s42,9,1.34284401,0.17589588,block3_ang,0.76728523,0.21429241,0.57003129,0.13324815,-0.01189208,0.70419914,matched,failure,subspace=block3_ang;t=9;n_samples=1543;full_cos_mean=-0.005036;h3_cos_mean=-0.011892
D_failure,original_s42,10,1.33771646,0.1702749,full,1.33771646,0.1702749,1.0,0.0,-0.03791537,0.69683945,matched,failure,subspace=full;t=10;n_samples=1543;full_cos_mean=-0.006821;h3_cos_mean=-0.037915
D_failure,original_s42,10,1.33771646,0.1702749,h3,0.37111655,0.18023978,0.2759085,0.12619166,-0.03791537,0.69683945,matched,failure,subspace=h3;t=10;n_samples=1543;full_cos_mean=-0.006821;h3_cos_mean=-0.037915
D_failure,original_s42,10,1.33771646,0.1702749,h2,0.37465641,0.17579204,0.27835476,0.12371518,-0.03791537,0.69683945,matched,failure,subspace=h2;t=10;n_samples=1543;full_cos_mean=-0.006821;h3_cos_mean=-0.037915
D_failure,original_s42,10,1.33771646,0.1702749,block3_ang,0.76814622,0.20461196,0.57288593,0.12723544,-0.03791537,0.69683945,matched,failure,subspace=block3_ang;t=10;n_samples=1543;full_cos_mean=-0.006821;h3_cos_mean=-0.037915
D_failure,original_s42,11,1.34234738,0.16619007,full,1.34234738,0.16619007,1.0,0.0,-0.04015214,0.6995092,matched,failure,subspace=full;t=11;n_samples=1543;full_cos_mean=0.006187;h3_cos_mean=-0.040152
D_failure,original_s42,11,1.34234738,0.16619007,h3,0.37705564,0.17667663,0.27908492,0.12275038,-0.04015214,0.6995092,matched,failure,subspace=h3;t=11;n_samples=1543;full_cos_mean=0.006187;h3_cos_mean=-0.040152
D_failure,original_s42,11,1.34234738,0.16619007,h2,0.37378955,0.17525026,0.27750188,0.12375613,-0.04015214,0.6995092,matched,failure,subspace=h2;t=11;n_samples=1543;full_cos_mean=0.006187;h3_cos_mean=-0.040152
D_failure,original_s42,11,1.34234738,0.16619007,block3_ang,0.75834692,0.20677309,0.56311935,0.12888741,-0.04015214,0.6995092,matched,failure,subspace=block3_ang;t=11;n_samples=1543;full_cos_mean=0.006187;h3_cos_mean=-0.040152
D_failure,original_s42,12,1.34292412,0.1703563,full,1.34292412,0.1703563,1.0,0.0,-0.05526996,0.71797621,matched,failure,subspace=full;t=12;n_samples=1543;full_cos_mean=-0.006324;h3_cos_mean=-0.055270
D_failure,original_s42,12,1.34292412,0.1703563,h3,0.37641412,0.18440461,0.27837545,0.12737191,-0.05526996,0.71797621,matched,failure,subspace=h3;t=12;n_samples=1543;full_cos_mean=-0.006324;h3_cos_mean=-0.055270
D_failure,original_s42,12,1.34292412,0.1703563,h2,0.38283306,0.17599259,0.2839067,0.12407523,-0.05526996,0.71797621,matched,failure,subspace=h2;t=12;n_samples=1543;full_cos_mean=-0.006324;h3_cos_mean=-0.055270
D_failure,original_s42,12,1.34292412,0.1703563,block3_ang,0.76358849,0.21023352,0.56643802,0.1296363,-0.05526996,0.71797621,matched,failure,subspace=block3_ang;t=12;n_samples=1543;full_cos_mean=-0.006324;h3_cos_mean=-0.055270
D_failure,original_s42,13,1.33791757,0.17101212,full,1.33791757,0.17101212,1.0,0.0,0.02992409,0.71633762,matched,failure,subspace=full;t=13;n_samples=1543;full_cos_mean=-0.000001;h3_cos_mean=0.029924
