tuplet_name,offsets,parent_W,child_W,new_prime,visible_H_first,pre_threshold_H,parent_class_b,parent_class_spin,parent_class_frequency,parent_class_mass_fraction,child_future_classes_produced,extra_child_classes_produced,visible_after_additional_horizon_step
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,0000000000000000000000000000000000010000,13,0.0025974025974025974,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,0000000000000000000010000000000000000000,8,0.0015984015984015984,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,0000000000000000000010000000000000010000,2,0.0003996003996003996,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,0000010000000000000000000000000000000000,23,0.004595404595404595,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,0000010000000000000000000000000000010000,3,0.0005994005994005994,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,0000010000000000000010000000000000000000,14,0.002797202797202797,6,5,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,0000010000000000000010000000000000010000,3,0.0005994005994005994,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,1000000000000000000000000000000000000000,2,0.0003996003996003996,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,1000000000000000000000000000000000010000,13,0.0025974025974025974,6,5,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,1000000000000000000010000000000000000000,14,0.002797202797202797,6,5,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,1000000000000000000010000000000000010000,14,0.002797202797202797,8,7,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,1000010000000000000000000000000000000000,3,0.0005994005994005994,6,5,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,1000010000000000000000000000000000010000,9,0.0017982017982017982,8,7,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,1000010000000000000010000000000000000000,2,0.0003996003996003996,6,5,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,17,1000010000000000000010000000000000010000,6,0.0011988011988011988,7,6,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000000000000000000000000000000000000001,2,0.0003996003996003996,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000000000000000000000000000000000100000,23,0.004595404595404595,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000000000000000000000000000000000100001,3,0.0005994005994005994,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000000000000000000100000000000000000000,8,0.0015984015984015984,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000000000000000000100000000000000000001,14,0.002797202797202797,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000000000000000000100000000000000100000,14,0.002797202797202797,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000000000000000000100000000000000100001,2,0.0003996003996003996,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000100000000000000000000000000000000000,13,0.0025974025974025974,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000100000000000000000000000000000000001,13,0.0025974025974025974,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000100000000000000000000000000000100000,3,0.0005994005994005994,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000100000000000000000000000000000100001,9,0.0017982017982017982,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000100000000000000100000000000000000000,2,0.0003996003996003996,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000100000000000000100000000000000000001,14,0.002797202797202797,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000100000000000000100000000000000100000,3,0.0005994005994005994,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,18,0000100000000000000100000000000000100001,6,0.0011988011988011988,5,4,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0000000000000000000000000000000000000010,2,0.0003996003996003996,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0000000000000000000000000000000001000000,23,0.004595404595404595,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0000000000000000000000000000000001000010,3,0.0005994005994005994,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0000000000000000001000000000000000000000,8,0.0015984015984015984,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0000000000000000001000000000000000000010,14,0.002797202797202797,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0000000000000000001000000000000001000000,14,0.002797202797202797,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0000000000000000001000000000000001000010,2,0.0003996003996003996,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0001000000000000000000000000000000000000,13,0.0025974025974025974,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0001000000000000000000000000000000000010,13,0.0025974025974025974,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0001000000000000000000000000000001000000,3,0.0005994005994005994,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0001000000000000000000000000000001000010,9,0.0017982017982017982,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0001000000000000001000000000000000000000,2,0.0003996003996003996,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0001000000000000001000000000000000000010,14,0.002797202797202797,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0001000000000000001000000000000001000000,3,0.0005994005994005994,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,19,0001000000000000001000000000000001000010,6,0.0011988011988011988,5,4,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0000000000000000000000000000000000000100,2,0.0003996003996003996,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0000000000000000000000000000000010000000,23,0.004595404595404595,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0000000000000000000000000000000010000100,3,0.0005994005994005994,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0000000000000000010000000000000000000000,8,0.0015984015984015984,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0000000000000000010000000000000000000100,14,0.002797202797202797,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0000000000000000010000000000000010000000,14,0.002797202797202797,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0000000000000000010000000000000010000100,2,0.0003996003996003996,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0010000000000000000000000000000000000000,13,0.0025974025974025974,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0010000000000000000000000000000000000100,13,0.0025974025974025974,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0010000000000000000000000000000010000000,3,0.0005994005994005994,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0010000000000000000000000000000010000100,9,0.0017982017982017982,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0010000000000000010000000000000000000000,2,0.0003996003996003996,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0010000000000000010000000000000000000100,14,0.002797202797202797,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0010000000000000010000000000000010000000,3,0.0005994005994005994,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,20,0010000000000000010000000000000010000100,6,0.0011988011988011988,5,4,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0000000000000000000000000000000000001000,2,0.0003996003996003996,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0000000000000000000000000000000100000000,23,0.004595404595404595,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0000000000000000000000000000000100001000,3,0.0005994005994005994,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0000000000000000100000000000000000000000,8,0.0015984015984015984,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0000000000000000100000000000000000001000,14,0.002797202797202797,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0000000000000000100000000000000100000000,14,0.002797202797202797,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0000000000000000100000000000000100001000,2,0.0003996003996003996,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0100000000000000000000000000000000000000,13,0.0025974025974025974,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0100000000000000000000000000000000001000,13,0.0025974025974025974,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0100000000000000000000000000000100000000,3,0.0005994005994005994,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0100000000000000000000000000000100001000,9,0.0017982017982017982,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0100000000000000100000000000000000000000,2,0.0003996003996003996,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0100000000000000100000000000000000001000,14,0.002797202797202797,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0100000000000000100000000000000100000000,3,0.0005994005994005994,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,21,0100000000000000100000000000000100001000,6,0.0011988011988011988,5,4,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,0000000000000000000000000000000000010000,2,0.0003996003996003996,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,0000000000000000000000000000001000000000,23,0.004595404595404595,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,0000000000000000000000000000001000010000,3,0.0005994005994005994,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,0000000000000001000000000000000000000000,8,0.0015984015984015984,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,0000000000000001000000000000000000010000,14,0.002797202797202797,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,0000000000000001000000000000001000000000,14,0.002797202797202797,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,0000000000000001000000000000001000010000,2,0.0003996003996003996,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,1000000000000000000000000000000000000000,13,0.0025974025974025974,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,1000000000000000000000000000000000010000,13,0.0025974025974025974,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,1000000000000000000000000000001000000000,3,0.0005994005994005994,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,1000000000000000000000000000001000010000,9,0.0017982017982017982,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,1000000000000001000000000000000000000000,2,0.0003996003996003996,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,1000000000000001000000000000000000010000,14,0.002797202797202797,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,1000000000000001000000000000001000000000,3,0.0005994005994005994,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,22,1000000000000001000000000000001000010000,6,0.0011988011988011988,5,4,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,23,0000000000000000000000000000000000100000,15,0.002997002997002997,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,23,0000000000000000000000000000010000000000,26,0.005194805194805195,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,23,0000000000000000000000000000010000100000,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,23,0000000000000010000000000000000000000000,10,0.001998001998001998,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,23,0000000000000010000000000000000000100000,28,0.005594405594405594,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,23,0000000000000010000000000000010000000000,17,0.0033966033966033966,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,23,0000000000000010000000000000010000100000,8,0.0015984015984015984,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,24,0000000000000000000000000000000001000000,15,0.002997002997002997,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,24,0000000000000000000000000000100000000000,26,0.005194805194805195,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,24,0000000000000000000000000000100001000000,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,24,0000000000000100000000000000000000000000,10,0.001998001998001998,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,24,0000000000000100000000000000000001000000,28,0.005594405594405594,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,24,0000000000000100000000000000100000000000,17,0.0033966033966033966,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,24,0000000000000100000000000000100001000000,8,0.0015984015984015984,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,25,0000000000000000000000000000000010000000,15,0.002997002997002997,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,25,0000000000000000000000000001000000000000,26,0.005194805194805195,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,25,0000000000000000000000000001000010000000,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,25,0000000000001000000000000000000000000000,10,0.001998001998001998,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,25,0000000000001000000000000000000010000000,28,0.005594405594405594,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,25,0000000000001000000000000001000000000000,17,0.0033966033966033966,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,25,0000000000001000000000000001000010000000,8,0.0015984015984015984,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,26,0000000000000000000000000000000100000000,15,0.002997002997002997,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,26,0000000000000000000000000010000000000000,26,0.005194805194805195,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,26,0000000000000000000000000010000100000000,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,26,0000000000010000000000000000000000000000,10,0.001998001998001998,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,26,0000000000010000000000000000000100000000,28,0.005594405594405594,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,26,0000000000010000000000000010000000000000,17,0.0033966033966033966,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,26,0000000000010000000000000010000100000000,8,0.0015984015984015984,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,27,0000000000000000000000000000001000000000,15,0.002997002997002997,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,27,0000000000000000000000000100000000000000,26,0.005194805194805195,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,27,0000000000000000000000000100001000000000,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,27,0000000000100000000000000000000000000000,10,0.001998001998001998,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,27,0000000000100000000000000000001000000000,28,0.005594405594405594,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,27,0000000000100000000000000100000000000000,17,0.0033966033966033966,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,27,0000000000100000000000000100001000000000,8,0.0015984015984015984,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,28,0000000000000000000000000000010000000000,15,0.002997002997002997,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,28,0000000000000000000000001000000000000000,26,0.005194805194805195,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,28,0000000000000000000000001000010000000000,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,28,0000000001000000000000000000000000000000,10,0.001998001998001998,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,28,0000000001000000000000000000010000000000,28,0.005594405594405594,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,28,0000000001000000000000001000000000000000,17,0.0033966033966033966,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,28,0000000001000000000000001000010000000000,8,0.0015984015984015984,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,29,0000000000000000000000000000100000000000,15,0.002997002997002997,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,29,0000000000000000000000010000000000000000,26,0.005194805194805195,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,29,0000000000000000000000010000100000000000,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,29,0000000010000000000000000000000000000000,10,0.001998001998001998,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,29,0000000010000000000000000000100000000000,28,0.005594405594405594,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,29,0000000010000000000000010000000000000000,17,0.0033966033966033966,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,29,0000000010000000000000010000100000000000,8,0.0015984015984015984,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,30,0000000000000000000000000001000000000000,15,0.002997002997002997,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,30,0000000000000000000000100000000000000000,26,0.005194805194805195,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,30,0000000000000000000000100001000000000000,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,30,0000000100000000000000000000000000000000,10,0.001998001998001998,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,30,0000000100000000000000000001000000000000,28,0.005594405594405594,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,30,0000000100000000000000100000000000000000,17,0.0033966033966033966,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,30,0000000100000000000000100001000000000000,8,0.0015984015984015984,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,31,0000000000000000000000000010000000000000,15,0.002997002997002997,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,31,0000000000000000000001000000000000000000,26,0.005194805194805195,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,31,0000000000000000000001000010000000000000,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,31,0000001000000000000000000000000000000000,10,0.001998001998001998,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,31,0000001000000000000000000010000000000000,28,0.005594405594405594,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,31,0000001000000000000001000000000000000000,17,0.0033966033966033966,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,31,0000001000000000000001000010000000000000,8,0.0015984015984015984,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,32,0000000000000000000000000000000000000000,27,0.005394605394605395,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,32,0000000000000000000000000100000000000000,15,0.002997002997002997,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,32,0000000000000000000010000000000000000000,26,0.005194805194805195,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,32,0000000000000000000010000100000000000000,12,0.0023976023976023976,6,5,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,32,0000010000000000000000000000000000000000,10,0.001998001998001998,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,32,0000010000000000000000000100000000000000,28,0.005594405594405594,6,5,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,32,0000010000000000000010000000000000000000,17,0.0033966033966033966,6,5,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,32,0000010000000000000010000100000000000000,8,0.0015984015984015984,8,7,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000000000000000000000000000000000000001,4,0.0007992007992007992,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000000000000000000000001000000000000000,14,0.002797202797202797,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000000000000000000000001000000000000001,1,0.0001998001998001998,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000000000000000000100000000000000000000,14,0.002797202797202797,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000000000000000000100000000000000000001,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000000000000000000100001000000000000000,8,0.0015984015984015984,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000000000000000000100001000000000000001,4,0.0007992007992007992,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000100000000000000000000000000000000000,4,0.0007992007992007992,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000100000000000000000000000000000000001,6,0.0011988011988011988,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000100000000000000000001000000000000000,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000100000000000000000001000000000000001,16,0.003196803196803197,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000100000000000000100000000000000000000,1,0.0001998001998001998,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000100000000000000100000000000000000001,16,0.003196803196803197,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000100000000000000100001000000000000000,4,0.0007992007992007992,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,33,0000100000000000000100001000000000000001,4,0.0007992007992007992,5,4,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0000000000000000000000000000000000000010,4,0.0007992007992007992,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0000000000000000000000010000000000000000,14,0.002797202797202797,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0000000000000000000000010000000000000010,1,0.0001998001998001998,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0000000000000000001000000000000000000000,14,0.002797202797202797,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0000000000000000001000000000000000000010,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0000000000000000001000010000000000000000,8,0.0015984015984015984,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0000000000000000001000010000000000000010,4,0.0007992007992007992,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0001000000000000000000000000000000000000,4,0.0007992007992007992,2,1,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0001000000000000000000000000000000000010,6,0.0011988011988011988,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0001000000000000000000010000000000000000,12,0.0023976023976023976,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0001000000000000000000010000000000000010,16,0.003196803196803197,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0001000000000000001000000000000000000000,1,0.0001998001998001998,3,2,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0001000000000000001000000000000000000010,16,0.003196803196803197,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0001000000000000001000010000000000000000,4,0.0007992007992007992,4,3,1
double_twins_p17,"[0,2,34,36]",30030,510510,17,41,40,34,0001000000000000001000010000000000000010,4,0.0007992007992007992,5,4,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000000000000010000000000000000,110,0.001292824822236587,2,1,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000000001000000000000000000000,179,0.0021037785743668095,2,1,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000000001000010000000000000000,102,0.0011988011988011988,3,2,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000000100000000000000000000000,189,0.002221308103661045,2,1,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000000100000010000000000000000,140,0.0016454134101192926,3,2,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000000101000000000000000000000,67,0.0007874478462713757,3,2,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000000101000010000000000000000,51,0.0005994005994005994,4,3,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000100000000000000000000000000,221,0.0025974025974025974,2,1,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000100000000010000000000000000,108,0.00126931891637774,3,2,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000100001000000000000000000000,114,0.001339836633954281,3,2,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000100001000010000000000000000,8,9.402362343538814e-05,4,3,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000100100000000000000000000000,104,0.0012223071046600458,3,2,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000100100000010000000000000000,20,0.00023505905858847037,4,3,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000100101000000000000000000000,23,0.00027031791737674093,4,3,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000000100101000010000000000000000,5,5.876476464711759e-05,5,4,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000010000000000000000000000000000,165,0.0019392372333548805,2,1,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000010000000000010000000000000000,116,0.001363342539813128,3,2,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000010000001000000000000000000000,104,0.0012223071046600458,3,2,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000010000001000010000000000000000,26,0.00030557677616501144,4,3,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000010000100000000000000000000000,87,0.001022506904859846,3,2,1
double_twins_p19,"[0,2,38,40]",510510,9699690,19,34,33,0,000010000100000010000000000000000,35,0.00041135335252982314,4,3,1
