family,n,seed,max_mono_clique_present,max_mono_independent_present,first_absent_mono_clique_size,first_absent_mono_independent_size,delay_score,force_index,red_density,spectral_radius,spectral_gap,adjacency_energy,signature_name,signature_value,signature_phi_distance
fibonacci_phi_partition,26,11,6,6,7,7,4.333333333333333,0.23076923076923078,0.5046153846153846,12.732122371688561,7.74489330954618,64.32242119835121,phi_partition_ratio,1.6,0.018033988749894814
fibonacci_phi_partition,26,12,7,7,8,8,3.7142857142857144,0.2692307692307692,0.46153846153846156,11.624036463317342,6.431612303933365,62.202198804754815,phi_partition_ratio,1.6,0.018033988749894814
fibonacci_phi_partition,26,13,6,6,7,7,4.333333333333333,0.23076923076923078,0.49230769230769234,12.412441180924437,7.317474613277702,63.75631488078644,phi_partition_ratio,1.6,0.018033988749894814
fibonacci_phi_partition,26,14,6,6,7,7,4.333333333333333,0.23076923076923078,0.5353846153846153,13.465618002447464,8.733787622874855,65.86061345837642,phi_partition_ratio,1.6,0.018033988749894814
fibonacci_phi_partition,26,15,6,6,7,7,4.333333333333333,0.23076923076923078,0.5076923076923077,12.903450450141325,8.110539270072813,64.56699628767926,phi_partition_ratio,1.6,0.018033988749894814
fibonacci_phi_partition,28,0,6,6,7,7,4.666666666666667,0.21428571428571427,0.5052910052910053,13.789028859620522,8.121799235317896,71.5444458380062,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,1,6,6,7,7,4.666666666666667,0.21428571428571427,0.48677248677248675,13.345599857827036,7.932467158697303,70.67139248639589,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,2,7,7,8,8,4.0,0.25,0.5211640211640212,14.155551024542262,8.187752543532849,72.07933560817523,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,3,6,6,7,7,4.666666666666667,0.21428571428571427,0.5158730158730159,14.018168272827996,8.44110795734776,71.58458200991066,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,4,6,6,7,7,4.666666666666667,0.21428571428571427,0.5,13.615619978523146,8.090633241908092,71.41987606082243,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,5,6,6,7,7,4.666666666666667,0.21428571428571427,0.5079365079365079,13.838426795271099,8.208301265144687,70.90998014823464,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,6,6,6,7,7,4.666666666666667,0.21428571428571427,0.5264550264550265,14.347566435399223,9.197605125262102,72.54311696498353,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,7,6,6,7,7,4.666666666666667,0.21428571428571427,0.5026455026455027,13.694209075155477,8.161938767104036,72.13658203196556,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,8,6,6,7,7,4.666666666666667,0.21428571428571427,0.49206349206349204,13.432476385983382,7.9316576584167935,70.65247926090663,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,9,7,7,8,8,4.0,0.25,0.48677248677248675,13.240325073690364,7.056334098990763,70.20900171219745,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,10,6,6,7,7,4.666666666666667,0.21428571428571427,0.47883597883597884,13.091854788785756,7.679811613934399,71.25503881603494,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,11,6,6,7,7,4.666666666666667,0.21428571428571427,0.5079365079365079,13.82330374931881,8.133398970008463,71.38991197442573,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,12,6,6,7,7,4.666666666666667,0.21428571428571427,0.48677248677248675,13.254694442882013,7.970051634368971,70.47140319104128,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,13,6,6,7,7,4.666666666666667,0.21428571428571427,0.48412698412698413,13.153094807562308,7.635368913462935,71.01447415284777,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,14,6,6,7,7,4.666666666666667,0.21428571428571427,0.5132275132275133,14.008036380034113,8.623337395365787,72.87314611785402,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_phi_partition,28,15,6,6,7,7,4.666666666666667,0.21428571428571427,0.5211640211640212,14.217417023729109,8.611750146641906,71.16271387496576,phi_partition_ratio,1.5454545454545454,0.07257944329534949
fibonacci_offbyone_growth,8,0,5,5,6,6,1.6,0.625,0.42857142857142855,3.2804208830308013,2.2804208830308017,9.92169772909994,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,1,3,3,4,4,2.6666666666666665,0.375,0.5714285714285714,4.103698775273669,3.103698775273669,12.115904450715258,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,2,4,4,5,5,2.0,0.5,0.5357142857142857,4.066575284534789,2.7763905569138156,12.34444264726004,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,3,3,3,4,4,2.6666666666666665,0.375,0.5357142857142857,3.84644763187552,2.654975013610369,12.5973002095972,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,4,4,4,5,5,2.0,0.5,0.5357142857142857,4.066575284534789,2.7763905569138156,12.34444264726004,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,5,3,3,4,4,2.6666666666666665,0.375,0.5,3.631381260403637,1.8054262455151608,11.996529138875687,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,6,4,4,5,5,2.0,0.5,0.4642857142857143,3.5971528339859087,2.070008670583099,10.248593994777437,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,7,3,3,4,4,2.6666666666666665,0.375,0.5714285714285714,4.103698775273669,3.103698775273669,12.115904450715258,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,8,4,4,5,5,2.0,0.5,0.5,3.7402774282736,2.6641114912625015,11.174431067568735,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,9,3,3,4,4,2.6666666666666665,0.375,0.5,3.631381260403637,1.8054262455151608,11.996529138875687,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,10,5,5,6,6,1.6,0.625,0.42857142857142855,3.2804208830308013,2.2804208830308017,9.92169772909994,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,11,4,4,5,5,2.0,0.5,0.4642857142857143,3.6547963737949694,2.3815763521287554,11.651464035474191,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,12,5,5,6,6,1.6,0.625,0.6428571428571429,4.769497879324524,3.4254293178742787,13.347638675273572,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,13,3,3,4,4,2.6666666666666665,0.375,0.5357142857142857,3.9794728650409077,2.8741932186417616,11.973894173724876,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,14,4,4,5,5,2.0,0.5,0.5357142857142857,3.9734065455025886,2.572723838671883,12.585232152953967,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,8,15,4,4,5,5,2.0,0.5,0.4642857142857143,3.3571227371928707,2.3571227371928707,11.325484330225278,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,0,5,5,6,6,2.0,0.5,0.4666666666666667,4.417968897459375,2.7642018678250095,15.453510114317886,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,1,4,4,5,5,2.5,0.4,0.6,5.496736742897118,4.240676228731042,16.749517842144947,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,2,4,4,5,5,2.5,0.4,0.5333333333333333,5.017926234811071,3.1887346422431153,16.668834563556988,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,3,4,4,5,5,2.5,0.4,0.5333333333333333,4.938621298098313,3.582198169042946,17.030397917871092,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,4,4,4,5,5,2.5,0.4,0.5111111111111111,4.824489775887856,2.8390684888746525,17.032553179189467,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,5,4,4,5,5,2.5,0.4,0.5111111111111111,4.769563455533447,2.8926728709409018,17.229047303616127,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,6,4,4,5,5,2.5,0.4,0.4888888888888889,4.641712887900473,2.7335409911269055,14.621349249271125,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,7,4,4,5,5,2.5,0.4,0.6,5.496736742897118,4.240676228731042,16.749517842144947,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,8,4,4,5,5,2.5,0.4,0.4666666666666667,4.357335482998138,2.2817858675471223,15.617460758329027,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,9,4,4,5,5,2.5,0.4,0.5111111111111111,4.769563455533447,2.8926728709409018,17.229047303616127,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,10,5,5,6,6,2.0,0.5,0.4666666666666667,4.417968897459375,2.7642018678250095,15.453510114317886,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,11,4,4,5,5,2.5,0.4,0.4444444444444444,4.256352275003271,2.397578721993609,16.221139067611446,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,12,5,5,6,6,2.0,0.5,0.6,5.565615319002823,3.979137951360988,17.96804233091264,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,13,4,4,5,5,2.5,0.4,0.5333333333333333,5.014300763517264,3.296613374745588,17.09858033065367,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,14,4,4,5,5,2.5,0.4,0.5333333333333333,4.972082186696797,3.421258531286203,16.336935194678546,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,10,15,5,5,6,6,2.0,0.5,0.4666666666666667,4.309842997800013,3.039718172209199,14.333056177445675,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,0,5,5,6,6,2.4,0.4166666666666667,0.45454545454545453,5.364704689550729,3.430097534693223,20.152672038849502,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,1,4,4,5,5,3.0,0.3333333333333333,0.6060606060606061,6.742746894067635,5.43781820322906,21.02427514778756,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,2,5,5,6,6,2.4,0.4166666666666667,0.5,5.908910841631606,4.051526195271656,20.975132317869374,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,3,5,5,6,6,2.4,0.4166666666666667,0.5303030303030303,5.93445340064029,4.28132586683566,20.359154524116683,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,4,5,5,6,6,2.4,0.4166666666666667,0.48484848484848486,5.7312348965124045,3.67825325586901,21.15749724667219,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,5,5,5,6,6,2.4,0.4166666666666667,0.48484848484848486,5.498973762790965,2.490284971285934,21.5911525975568,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,6,5,5,6,6,2.4,0.4166666666666667,0.48484848484848486,5.689145570650322,3.4496599928709832,20.141463951979798,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,7,4,4,5,5,3.0,0.3333333333333333,0.6060606060606061,6.742746894067635,5.43781820322906,21.02427514778756,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,8,4,4,5,5,3.0,0.3333333333333333,0.48484848484848486,5.592647885317179,3.4148604749893794,20.923513050206616,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,9,5,5,6,6,2.4,0.4166666666666667,0.48484848484848486,5.498973762790965,2.490284971285934,21.5911525975568,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,10,5,5,6,6,2.4,0.4166666666666667,0.45454545454545453,5.364704689550729,3.430097534693223,20.152672038849502,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,11,5,5,6,6,2.4,0.4166666666666667,0.4393939393939394,5.122268892277389,3.088534196222465,19.60096670957427,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,12,5,5,6,6,2.4,0.4166666666666667,0.5909090909090909,6.802520739121347,5.074005248676049,22.559328310264462,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,13,5,5,6,6,2.4,0.4166666666666667,0.5151515151515151,5.849061403447221,2.9815135364144494,21.70100214579403,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,14,5,5,6,6,2.4,0.4166666666666667,0.5151515151515151,6.0192011598390405,3.8737839189909695,21.495084852051374,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,12,15,5,5,6,6,2.4,0.4166666666666667,0.4696969696969697,5.252241009909919,3.7990004018348467,18.648328049062016,fib_offbyone_ratio,1.75,0.1319660112501051
fibonacci_offbyone_growth,14,0,5,5,6,6,2.8,0.35714285714285715,0.46153846153846156,6.2075131254301255,3.8961322201839845,25.903765170657657,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,1,5,5,6,6,2.8,0.35714285714285715,0.5714285714285714,7.5549393491335755,5.510505203030975,26.744844928958297,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,2,5,5,6,6,2.8,0.35714285714285715,0.5164835164835165,7.0231851750897345,4.749540714909492,26.10957027613481,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,3,5,5,6,6,2.8,0.35714285714285715,0.5384615384615384,7.110700047035924,4.605665005092883,26.422248077940555,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,4,5,5,6,6,2.8,0.35714285714285715,0.5164835164835165,6.971707570572486,4.3301498127833975,27.09660267325286,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,5,5,5,6,6,2.8,0.35714285714285715,0.4835164835164835,6.529422976642524,3.428904014683038,25.826971111299713,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,6,5,5,6,6,2.8,0.35714285714285715,0.4835164835164835,6.559277854616832,4.118368086679654,25.760648191071276,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,7,5,5,6,6,2.8,0.35714285714285715,0.5714285714285714,7.5549393491335755,5.510505203030975,26.744844928958297,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,8,4,4,5,5,3.5,0.2857142857142857,0.5054945054945055,6.764013496673016,4.246698852060533,26.906521731908846,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,9,5,5,6,6,2.8,0.35714285714285715,0.4835164835164835,6.529422976642524,3.428904014683038,25.826971111299713,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,10,5,5,6,6,2.8,0.35714285714285715,0.4835164835164835,6.4828443733500265,3.924662694792393,25.80278272543232,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,11,5,5,6,6,2.8,0.35714285714285715,0.4725274725274725,6.544379157548708,3.9259622343667395,24.94079697779221,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,12,5,5,6,6,2.8,0.35714285714285715,0.5824175824175825,7.728578599639102,5.390834633673755,28.473636261977546,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,13,5,5,6,6,2.8,0.35714285714285715,0.5054945054945055,6.768020798227252,3.8520431908470796,26.260850571954432,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,14,5,5,6,6,2.8,0.35714285714285715,0.5054945054945055,6.755825472489283,4.379103279433286,27.46348816031893,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,14,15,6,6,7,7,2.3333333333333335,0.42857142857142855,0.4835164835164835,6.412408568951733,4.563931721771163,24.108620051275555,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,0,5,5,6,6,3.2,0.3125,0.475,7.276792829753603,4.797127446160545,31.17396911115589,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,1,5,5,6,6,3.2,0.3125,0.5583333333333333,8.518591215804477,6.422691136559335,31.351328675840982,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,2,5,5,6,6,3.2,0.3125,0.5166666666666667,7.898440519951839,5.251122323975261,31.27269516990962,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,3,6,6,7,7,2.6666666666666665,0.375,0.55,8.374181941714191,5.851580185206463,30.64952674779752,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,4,5,5,6,6,3.2,0.3125,0.5166666666666667,7.9160079205996094,5.004561319849976,32.50865086736762,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,5,6,6,7,7,2.6666666666666665,0.375,0.475,7.3867554819144114,3.4864749053981328,31.369180383325055,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,6,5,5,6,6,3.2,0.3125,0.475,7.3123961386402865,4.366295296744518,31.334867251670346,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,7,5,5,6,6,3.2,0.3125,0.5583333333333333,8.518591215804477,6.422691136559335,31.351328675840982,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,8,5,5,6,6,3.2,0.3125,0.5083333333333333,7.800612154365966,5.055821886126199,32.87648052925647,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,9,6,6,7,7,2.6666666666666665,0.375,0.475,7.3867554819144114,3.4864749053981328,31.369180383325055,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,10,5,5,6,6,3.2,0.3125,0.5,7.662230027006377,4.795528266636558,31.868733685089794,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,11,5,5,6,6,3.2,0.3125,0.475,7.526334786632683,4.8055459877653846,31.186690439844867,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,12,5,5,6,6,3.2,0.3125,0.5666666666666667,8.623930859575289,5.791772286119079,33.58835575433971,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,13,6,6,7,7,2.6666666666666665,0.375,0.48333333333333334,7.473584333566985,3.532813556902379,31.797250067938116,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,14,5,5,6,6,3.2,0.3125,0.5,7.63594987594454,4.4132542206751015,32.793878784167084,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,16,15,6,6,7,7,2.6666666666666665,0.375,0.49166666666666664,7.515369488134807,5.35361025111318,30.186765402740953,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,0,5,5,6,6,3.6,0.2777777777777778,0.48366013071895425,8.397419376392477,5.299936456176656,36.30045052502874,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,1,5,5,6,6,3.6,0.2777777777777778,0.5359477124183006,9.271775493783485,6.461027200306804,36.97233920216173,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,2,5,5,6,6,3.6,0.2777777777777778,0.5163398692810458,8.90278805106771,5.412866542719671,37.0138558663652,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,3,6,6,7,7,3.0,0.3333333333333333,0.5424836601307189,9.327838115980667,6.276038846666834,36.829635258171244,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,4,6,6,7,7,3.0,0.3333333333333333,0.5228758169934641,9.064882561789686,5.427398503878802,38.612428344224995,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,5,6,6,7,7,3.0,0.3333333333333333,0.47058823529411764,8.172107253900277,3.8307015636322,37.12938651541118,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,6,5,5,6,6,3.6,0.2777777777777778,0.48366013071895425,8.407352885921718,5.288854112186432,35.62119960818916,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,7,5,5,6,6,3.6,0.2777777777777778,0.5359477124183006,9.271775493783485,6.461027200306804,36.97233920216173,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,8,5,5,6,6,3.6,0.2777777777777778,0.5228758169934641,9.072386957514748,5.819145867052405,38.99107546822519,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,9,6,6,7,7,3.0,0.3333333333333333,0.48366013071895425,8.359681251488137,4.142194821068827,37.30843517896484,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,10,6,6,7,7,3.0,0.3333333333333333,0.5032679738562091,8.714945007612553,5.508757246160227,37.391798809821516,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,11,5,5,6,6,3.6,0.2777777777777778,0.49673202614379086,8.742253236620922,5.068852748744506,38.07084216225192,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,12,6,6,7,7,3.0,0.3333333333333333,0.5686274509803921,9.821220349183942,6.271144075895356,39.12490208111062,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,13,6,6,7,7,3.0,0.3333333333333333,0.49019607843137253,8.470523668132998,4.189051910793501,38.03861791324439,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,14,5,5,6,6,3.6,0.2777777777777778,0.49019607843137253,8.520782424815732,5.005239371540483,37.43970956744834,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,18,15,6,6,7,7,3.0,0.3333333333333333,0.5032679738562091,8.642469539818212,6.25692907950979,35.269489681012146,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,0,6,6,7,7,3.3333333333333335,0.3,0.4789473684210526,9.259864969202107,5.458235019345248,41.05636969336673,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,1,5,5,6,6,4.0,0.25,0.5368421052631579,10.383343118526877,7.3332042437595755,42.40636954068394,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,2,6,6,7,7,3.3333333333333335,0.3,0.5105263157894737,9.847375234847455,6.264067046412422,40.706251796172225,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,3,6,6,7,7,3.3333333333333335,0.3,0.5421052631578948,10.447196788994843,7.232922107613742,42.36611184322691,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,4,6,6,7,7,3.3333333333333335,0.3,0.5263157894736842,10.218568548905782,6.494993265028315,42.689788282666186,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,5,6,6,7,7,3.3333333333333335,0.3,0.4789473684210526,9.394202076901376,4.931754504138451,43.33592732386022,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,6,6,6,7,7,3.3333333333333335,0.3,0.4789473684210526,9.337769991737197,5.077139847629103,41.504610160453446,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,7,5,5,6,6,4.0,0.25,0.5368421052631579,10.383343118526877,7.3332042437595755,42.40636954068394,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,8,5,5,6,6,4.0,0.25,0.5210526315789473,10.040561238858942,6.274798701060821,43.68919485636407,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,9,7,7,8,8,2.857142857142857,0.35,0.48947368421052634,9.584595300328983,5.107701228235593,43.217196490643765,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,10,6,6,7,7,3.3333333333333335,0.3,0.49473684210526314,9.570538548744333,5.542356901606751,43.22704488714913,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,11,6,6,7,7,3.3333333333333335,0.3,0.49473684210526314,9.747696219231692,6.003210286160607,43.21580152421841,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,12,7,7,8,8,2.857142857142857,0.35,0.5736842105263158,11.009154379820561,6.86736870040486,45.1757151171944,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,13,6,6,7,7,3.3333333333333335,0.3,0.4842105263157895,9.430085258668848,4.915375797686545,43.79422805526515,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,14,6,6,7,7,3.3333333333333335,0.3,0.4842105263157895,9.369988228233048,5.214702798715896,42.964430153354876,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,20,15,6,6,7,7,3.3333333333333335,0.3,0.48947368421052634,9.44098718378783,6.618990612460683,41.53455242731454,fib_offbyone_ratio,1.7142857142857142,0.09625172553581929
fibonacci_offbyone_growth,22,0,7,7,8,8,3.142857142857143,0.3181818181818182,0.4805194805194805,10.321053786928065,6.173147674385811,45.33756721717745,fib_offbyone_ratio,1.6666666666666667,0.04863267791677184
fibonacci_offbyone_growth,22,1,5,5,6,6,4.4,0.22727272727272727,0.5367965367965368,11.41014392984427,8.11376817171968,48.429105914573455,fib_offbyone_ratio,1.6666666666666667,0.04863267791677184
fibonacci_offbyone_growth,22,2,6,6,7,7,3.6666666666666665,0.2727272727272727,0.5108225108225108,10.887432267057843,6.308496457934024,47.16150818834866,fib_offbyone_ratio,1.6666666666666667,0.04863267791677184
fibonacci_offbyone_growth,22,3,6,6,7,7,3.6666666666666665,0.2727272727272727,0.5324675324675324,11.306797356488744,7.810240428623484,48.544901876112064,fib_offbyone_ratio,1.6666666666666667,0.04863267791677184
fibonacci_offbyone_growth,22,4,7,7,8,8,3.142857142857143,0.3181818181818182,0.5151515151515151,11.046134538068218,6.4795871886418315,48.551318640479856,fib_offbyone_ratio,1.6666666666666667,0.04863267791677184
fibonacci_offbyone_growth,22,5,6,6,7,7,3.6666666666666665,0.2727272727272727,0.48917748917748916,10.442548042934728,5.578392620801767,50.37286745433997,fib_offbyone_ratio,1.6666666666666667,0.04863267791677184
fibonacci_offbyone_growth,22,6,6,6,7,7,3.6666666666666665,0.2727272727272727,0.48917748917748916,10.562758099937561,6.153862559243086,45.51501116623411,fib_offbyone_ratio,1.6666666666666667,0.04863267791677184
