modulus,a,b,exact,"num_full_states_(b,u,v)","num_quot_states_(b,psi)",compression_ratio
143,62.0,44.0,True,5005,5005.0,1.0
143,62.0,55.0,True,5005,5005.0,1.0
143,62.0,66.0,True,5005,5005.0,1.0
143,62.0,77.0,True,5005,5005.0,1.0
143,62.0,88.0,True,5005,5005.0,1.0
143,62.0,99.0,True,5005,5005.0,1.0
143,62.0,110.0,True,5005,5005.0,1.0
143,62.0,121.0,True,5005,5005.0,1.0
143,62.0,132.0,True,5005,5005.0,1.0
143,63.0,11.0,True,5005,5005.0,1.0
143,63.0,22.0,True,5005,5005.0,1.0
143,63.0,33.0,True,5005,5005.0,1.0
143,63.0,44.0,True,5005,5005.0,1.0
143,63.0,55.0,True,5005,5005.0,1.0
143,63.0,66.0,True,5005,5005.0,1.0
143,63.0,77.0,True,5005,5005.0,1.0
143,63.0,88.0,True,5005,5005.0,1.0
143,63.0,99.0,True,5005,5005.0,1.0
143,63.0,110.0,True,5005,5005.0,1.0
143,63.0,121.0,True,5005,5005.0,1.0
143,63.0,132.0,True,5005,5005.0,1.0
143,64.0,11.0,True,5005,5005.0,1.0
143,64.0,22.0,True,5005,5005.0,1.0
143,64.0,33.0,True,5005,5005.0,1.0
143,64.0,44.0,True,5005,5005.0,1.0
143,64.0,55.0,True,5005,5005.0,1.0
143,64.0,66.0,True,5005,5005.0,1.0
143,64.0,77.0,True,5005,5005.0,1.0
143,64.0,88.0,True,5005,5005.0,1.0
143,64.0,99.0,True,5005,5005.0,1.0
143,64.0,110.0,True,5005,5005.0,1.0
143,64.0,121.0,True,5005,5005.0,1.0
143,64.0,132.0,True,5005,5005.0,1.0
143,65.0,1.0,True,5005,5005.0,1.0
143,65.0,2.0,True,5005,5005.0,1.0
143,65.0,3.0,True,5005,5005.0,1.0
143,65.0,4.0,True,5005,5005.0,1.0
143,65.0,5.0,True,5005,5005.0,1.0
143,65.0,6.0,True,5005,5005.0,1.0
143,65.0,7.0,True,5005,5005.0,1.0
143,65.0,8.0,True,5005,5005.0,1.0
143,65.0,9.0,True,5005,5005.0,1.0
143,65.0,10.0,True,5005,5005.0,1.0
143,65.0,11.0,True,5005,5005.0,1.0
143,65.0,12.0,True,5005,5005.0,1.0
143,65.0,14.0,True,5005,5005.0,1.0
143,65.0,15.0,True,5005,5005.0,1.0
143,65.0,16.0,True,5005,5005.0,1.0
143,65.0,17.0,True,5005,5005.0,1.0
143,65.0,18.0,True,5005,5005.0,1.0
143,65.0,19.0,True,5005,5005.0,1.0
143,65.0,20.0,True,5005,5005.0,1.0
143,65.0,21.0,True,5005,5005.0,1.0
143,65.0,22.0,True,5005,5005.0,1.0
143,65.0,23.0,True,5005,5005.0,1.0
143,65.0,24.0,True,5005,5005.0,1.0
143,65.0,25.0,True,5005,5005.0,1.0
143,65.0,27.0,True,5005,5005.0,1.0
143,65.0,28.0,True,5005,5005.0,1.0
143,65.0,29.0,True,5005,5005.0,1.0
143,65.0,30.0,True,5005,5005.0,1.0
143,65.0,31.0,True,5005,5005.0,1.0
143,65.0,32.0,True,5005,5005.0,1.0
143,65.0,33.0,True,5005,5005.0,1.0
143,65.0,34.0,True,5005,5005.0,1.0
143,65.0,35.0,True,5005,5005.0,1.0
143,65.0,36.0,True,5005,5005.0,1.0
143,65.0,37.0,True,5005,5005.0,1.0
143,65.0,38.0,True,5005,5005.0,1.0
143,65.0,40.0,True,5005,5005.0,1.0
143,65.0,41.0,True,5005,5005.0,1.0
143,65.0,42.0,True,5005,5005.0,1.0
143,65.0,43.0,True,5005,5005.0,1.0
143,65.0,44.0,True,5005,5005.0,1.0
143,65.0,45.0,True,5005,5005.0,1.0
143,65.0,46.0,True,5005,5005.0,1.0
143,65.0,47.0,True,5005,5005.0,1.0
143,65.0,48.0,True,5005,5005.0,1.0
143,65.0,49.0,True,5005,5005.0,1.0
143,65.0,50.0,True,5005,5005.0,1.0
143,65.0,51.0,True,5005,5005.0,1.0
143,65.0,53.0,True,5005,5005.0,1.0
143,65.0,54.0,True,5005,5005.0,1.0
143,65.0,55.0,True,5005,5005.0,1.0
143,65.0,56.0,True,5005,5005.0,1.0
143,65.0,57.0,True,5005,5005.0,1.0
143,65.0,58.0,True,5005,5005.0,1.0
143,65.0,59.0,True,5005,5005.0,1.0
143,65.0,60.0,True,5005,5005.0,1.0
143,65.0,61.0,True,5005,5005.0,1.0
143,65.0,62.0,True,5005,5005.0,1.0
143,65.0,63.0,True,5005,5005.0,1.0
143,65.0,64.0,True,5005,5005.0,1.0
143,65.0,66.0,True,5005,5005.0,1.0
143,65.0,67.0,True,5005,5005.0,1.0
143,65.0,68.0,True,5005,5005.0,1.0
143,65.0,69.0,True,5005,5005.0,1.0
143,65.0,70.0,True,5005,5005.0,1.0
143,65.0,71.0,True,5005,5005.0,1.0
143,65.0,72.0,True,5005,5005.0,1.0
143,65.0,73.0,True,5005,5005.0,1.0
143,65.0,74.0,True,5005,5005.0,1.0
143,65.0,75.0,True,5005,5005.0,1.0
143,65.0,76.0,True,5005,5005.0,1.0
143,65.0,77.0,True,5005,5005.0,1.0
143,65.0,79.0,True,5005,5005.0,1.0
143,65.0,80.0,True,5005,5005.0,1.0
143,65.0,81.0,True,5005,5005.0,1.0
143,65.0,82.0,True,5005,5005.0,1.0
143,65.0,83.0,True,5005,5005.0,1.0
143,65.0,84.0,True,5005,5005.0,1.0
143,65.0,85.0,True,5005,5005.0,1.0
143,65.0,86.0,True,5005,5005.0,1.0
143,65.0,87.0,True,5005,5005.0,1.0
143,65.0,88.0,True,5005,5005.0,1.0
143,65.0,89.0,True,5005,5005.0,1.0
143,65.0,90.0,True,5005,5005.0,1.0
143,65.0,92.0,True,5005,5005.0,1.0
143,65.0,93.0,True,5005,5005.0,1.0
143,65.0,94.0,True,5005,5005.0,1.0
143,65.0,95.0,True,5005,5005.0,1.0
143,65.0,96.0,True,5005,5005.0,1.0
143,65.0,97.0,True,5005,5005.0,1.0
143,65.0,98.0,True,5005,5005.0,1.0
143,65.0,99.0,True,5005,5005.0,1.0
143,65.0,100.0,True,5005,5005.0,1.0
143,65.0,101.0,True,5005,5005.0,1.0
143,65.0,102.0,True,5005,5005.0,1.0
143,65.0,103.0,True,5005,5005.0,1.0
143,65.0,105.0,True,5005,5005.0,1.0
143,65.0,106.0,True,5005,5005.0,1.0
143,65.0,107.0,True,5005,5005.0,1.0
143,65.0,108.0,True,5005,5005.0,1.0
143,65.0,109.0,True,5005,5005.0,1.0
143,65.0,110.0,True,5005,5005.0,1.0
143,65.0,111.0,True,5005,5005.0,1.0
143,65.0,112.0,True,5005,5005.0,1.0
143,65.0,113.0,True,5005,5005.0,1.0
143,65.0,114.0,True,5005,5005.0,1.0
143,65.0,115.0,True,5005,5005.0,1.0
143,65.0,116.0,True,5005,5005.0,1.0
143,65.0,118.0,True,5005,5005.0,1.0
143,65.0,119.0,True,5005,5005.0,1.0
143,65.0,120.0,True,5005,5005.0,1.0
143,65.0,121.0,True,5005,5005.0,1.0
143,65.0,122.0,True,5005,5005.0,1.0
143,65.0,123.0,True,5005,5005.0,1.0
143,65.0,124.0,True,5005,5005.0,1.0
143,65.0,125.0,True,5005,5005.0,1.0
143,65.0,126.0,True,5005,5005.0,1.0
143,65.0,127.0,True,5005,5005.0,1.0
143,65.0,128.0,True,5005,5005.0,1.0
143,65.0,129.0,True,5005,5005.0,1.0
143,65.0,131.0,True,5005,5005.0,1.0
143,65.0,132.0,True,5005,5005.0,1.0
143,65.0,133.0,True,5005,5005.0,1.0
143,65.0,134.0,True,5005,5005.0,1.0
143,65.0,135.0,True,5005,5005.0,1.0
143,65.0,136.0,True,5005,5005.0,1.0
143,65.0,137.0,True,5005,5005.0,1.0
143,65.0,138.0,True,5005,5005.0,1.0
143,65.0,139.0,True,5005,5005.0,1.0
143,65.0,140.0,True,5005,5005.0,1.0
143,65.0,141.0,True,5005,5005.0,1.0
143,65.0,142.0,True,5005,5005.0,1.0
143,67.0,11.0,True,5005,5005.0,1.0
143,67.0,22.0,True,5005,5005.0,1.0
143,67.0,33.0,True,5005,5005.0,1.0
143,67.0,44.0,True,5005,5005.0,1.0
143,67.0,55.0,True,5005,5005.0,1.0
143,67.0,66.0,True,5005,5005.0,1.0
143,67.0,77.0,True,5005,5005.0,1.0
143,67.0,88.0,True,5005,5005.0,1.0
143,67.0,99.0,True,5005,5005.0,1.0
143,67.0,110.0,True,5005,5005.0,1.0
143,67.0,121.0,True,5005,5005.0,1.0
143,67.0,132.0,True,5005,5005.0,1.0
143,68.0,11.0,True,5005,5005.0,1.0
143,68.0,22.0,True,5005,5005.0,1.0
143,68.0,33.0,True,5005,5005.0,1.0
143,68.0,44.0,True,5005,5005.0,1.0
143,68.0,55.0,True,5005,5005.0,1.0
143,68.0,66.0,True,5005,5005.0,1.0
143,68.0,77.0,True,5005,5005.0,1.0
143,68.0,88.0,True,5005,5005.0,1.0
143,68.0,99.0,True,5005,5005.0,1.0
143,68.0,110.0,True,5005,5005.0,1.0
143,68.0,121.0,True,5005,5005.0,1.0
143,68.0,132.0,True,5005,5005.0,1.0
143,69.0,11.0,True,5005,5005.0,1.0
143,69.0,22.0,True,5005,5005.0,1.0
143,69.0,33.0,True,5005,5005.0,1.0
143,69.0,44.0,True,5005,5005.0,1.0
143,69.0,55.0,True,5005,5005.0,1.0
143,69.0,66.0,True,5005,5005.0,1.0
143,69.0,77.0,True,5005,5005.0,1.0
143,69.0,88.0,True,5005,5005.0,1.0
143,69.0,99.0,True,5005,5005.0,1.0
143,69.0,110.0,True,5005,5005.0,1.0
143,69.0,121.0,True,5005,5005.0,1.0
143,69.0,132.0,True,5005,5005.0,1.0
143,70.0,11.0,True,5005,5005.0,1.0
143,70.0,22.0,True,5005,5005.0,1.0
143,70.0,33.0,True,5005,5005.0,1.0
143,70.0,44.0,True,5005,5005.0,1.0
143,70.0,55.0,True,5005,5005.0,1.0
143,70.0,66.0,True,5005,5005.0,1.0
143,70.0,77.0,True,5005,5005.0,1.0
143,70.0,88.0,True,5005,5005.0,1.0
143,70.0,99.0,True,5005,5005.0,1.0
143,70.0,110.0,True,5005,5005.0,1.0
143,70.0,121.0,True,5005,5005.0,1.0
143,70.0,132.0,True,5005,5005.0,1.0
143,71.0,11.0,True,5005,5005.0,1.0
143,71.0,22.0,True,5005,5005.0,1.0
143,71.0,33.0,True,5005,5005.0,1.0
143,71.0,44.0,True,5005,5005.0,1.0
143,71.0,55.0,True,5005,5005.0,1.0
143,71.0,66.0,True,5005,5005.0,1.0
143,71.0,77.0,True,5005,5005.0,1.0
143,71.0,88.0,True,5005,5005.0,1.0
143,71.0,99.0,True,5005,5005.0,1.0
143,71.0,110.0,True,5005,5005.0,1.0
143,71.0,121.0,True,5005,5005.0,1.0
143,71.0,132.0,True,5005,5005.0,1.0
143,72.0,11.0,True,5005,5005.0,1.0
143,72.0,22.0,True,5005,5005.0,1.0
143,72.0,33.0,True,5005,5005.0,1.0
143,72.0,44.0,True,5005,5005.0,1.0
143,72.0,55.0,True,5005,5005.0,1.0
143,72.0,66.0,True,5005,5005.0,1.0
143,72.0,77.0,True,5005,5005.0,1.0
143,72.0,88.0,True,5005,5005.0,1.0
143,72.0,99.0,True,5005,5005.0,1.0
143,72.0,110.0,True,5005,5005.0,1.0
143,72.0,121.0,True,5005,5005.0,1.0
143,72.0,132.0,True,5005,5005.0,1.0
143,73.0,11.0,True,5005,5005.0,1.0
143,73.0,22.0,True,5005,5005.0,1.0
143,73.0,33.0,True,5005,5005.0,1.0
143,73.0,44.0,True,5005,5005.0,1.0
143,73.0,55.0,True,5005,5005.0,1.0
143,73.0,66.0,True,5005,5005.0,1.0
143,73.0,77.0,True,5005,5005.0,1.0
143,73.0,88.0,True,5005,5005.0,1.0
143,73.0,99.0,True,5005,5005.0,1.0
143,73.0,110.0,True,5005,5005.0,1.0
143,73.0,121.0,True,5005,5005.0,1.0
143,73.0,132.0,True,5005,5005.0,1.0
143,74.0,11.0,True,5005,5005.0,1.0
143,74.0,22.0,True,5005,5005.0,1.0
143,74.0,33.0,True,5005,5005.0,1.0
143,74.0,44.0,True,5005,5005.0,1.0
143,74.0,55.0,True,5005,5005.0,1.0
143,74.0,66.0,True,5005,5005.0,1.0
143,74.0,77.0,True,5005,5005.0,1.0
143,74.0,88.0,True,5005,5005.0,1.0
143,74.0,99.0,True,5005,5005.0,1.0
143,74.0,110.0,True,5005,5005.0,1.0
143,74.0,121.0,True,5005,5005.0,1.0
143,74.0,132.0,True,5005,5005.0,1.0
143,75.0,11.0,True,5005,5005.0,1.0
143,75.0,22.0,True,5005,5005.0,1.0
143,75.0,33.0,True,5005,5005.0,1.0
143,75.0,44.0,True,5005,5005.0,1.0
143,75.0,55.0,True,5005,5005.0,1.0
143,75.0,66.0,True,5005,5005.0,1.0
143,75.0,77.0,True,5005,5005.0,1.0
143,75.0,88.0,True,5005,5005.0,1.0
143,75.0,99.0,True,5005,5005.0,1.0
143,75.0,110.0,True,5005,5005.0,1.0
143,75.0,121.0,True,5005,5005.0,1.0
143,75.0,132.0,True,5005,5005.0,1.0
143,76.0,11.0,True,5005,5005.0,1.0
143,76.0,22.0,True,5005,5005.0,1.0
143,76.0,33.0,True,5005,5005.0,1.0
143,76.0,44.0,True,5005,5005.0,1.0
143,76.0,55.0,True,5005,5005.0,1.0
143,76.0,66.0,True,5005,5005.0,1.0
143,76.0,77.0,True,5005,5005.0,1.0
143,76.0,88.0,True,5005,5005.0,1.0
143,76.0,99.0,True,5005,5005.0,1.0
143,76.0,110.0,True,5005,5005.0,1.0
143,76.0,121.0,True,5005,5005.0,1.0
143,76.0,132.0,True,5005,5005.0,1.0
143,78.0,1.0,True,5005,5005.0,1.0
143,78.0,2.0,True,5005,5005.0,1.0
143,78.0,3.0,True,5005,5005.0,1.0
143,78.0,4.0,True,5005,5005.0,1.0
143,78.0,5.0,True,5005,5005.0,1.0
143,78.0,6.0,True,5005,5005.0,1.0
143,78.0,7.0,True,5005,5005.0,1.0
143,78.0,8.0,True,5005,5005.0,1.0
143,78.0,9.0,True,5005,5005.0,1.0
143,78.0,10.0,True,5005,5005.0,1.0
143,78.0,11.0,True,5005,5005.0,1.0
143,78.0,12.0,True,5005,5005.0,1.0
143,78.0,14.0,True,5005,5005.0,1.0
143,78.0,15.0,True,5005,5005.0,1.0
143,78.0,16.0,True,5005,5005.0,1.0
143,78.0,17.0,True,5005,5005.0,1.0
143,78.0,18.0,True,5005,5005.0,1.0
143,78.0,19.0,True,5005,5005.0,1.0
143,78.0,20.0,True,5005,5005.0,1.0
143,78.0,21.0,True,5005,5005.0,1.0
143,78.0,22.0,True,5005,5005.0,1.0
143,78.0,23.0,True,5005,5005.0,1.0
143,78.0,24.0,True,5005,5005.0,1.0
143,78.0,25.0,True,5005,5005.0,1.0
143,78.0,27.0,True,5005,5005.0,1.0
143,78.0,28.0,True,5005,5005.0,1.0
143,78.0,29.0,True,5005,5005.0,1.0
143,78.0,30.0,True,5005,5005.0,1.0
143,78.0,31.0,True,5005,5005.0,1.0
143,78.0,32.0,True,5005,5005.0,1.0
143,78.0,33.0,True,5005,5005.0,1.0
143,78.0,34.0,True,5005,5005.0,1.0
143,78.0,35.0,True,5005,5005.0,1.0
143,78.0,36.0,True,5005,5005.0,1.0
143,78.0,37.0,True,5005,5005.0,1.0
143,78.0,38.0,True,5005,5005.0,1.0
143,78.0,40.0,True,5005,5005.0,1.0
143,78.0,41.0,True,5005,5005.0,1.0
143,78.0,42.0,True,5005,5005.0,1.0
143,78.0,43.0,True,5005,5005.0,1.0
143,78.0,44.0,True,5005,5005.0,1.0
143,78.0,45.0,True,5005,5005.0,1.0
143,78.0,46.0,True,5005,5005.0,1.0
143,78.0,47.0,True,5005,5005.0,1.0
143,78.0,48.0,True,5005,5005.0,1.0
143,78.0,49.0,True,5005,5005.0,1.0
143,78.0,50.0,True,5005,5005.0,1.0
143,78.0,51.0,True,5005,5005.0,1.0
143,78.0,53.0,True,5005,5005.0,1.0
143,78.0,54.0,True,5005,5005.0,1.0
143,78.0,55.0,True,5005,5005.0,1.0
143,78.0,56.0,True,5005,5005.0,1.0
143,78.0,57.0,True,5005,5005.0,1.0
143,78.0,58.0,True,5005,5005.0,1.0
143,78.0,59.0,True,5005,5005.0,1.0
143,78.0,60.0,True,5005,5005.0,1.0
143,78.0,61.0,True,5005,5005.0,1.0
143,78.0,62.0,True,5005,5005.0,1.0
143,78.0,63.0,True,5005,5005.0,1.0
143,78.0,64.0,True,5005,5005.0,1.0
143,78.0,66.0,True,5005,5005.0,1.0
143,78.0,67.0,True,5005,5005.0,1.0
143,78.0,68.0,True,5005,5005.0,1.0
143,78.0,69.0,True,5005,5005.0,1.0
143,78.0,70.0,True,5005,5005.0,1.0
143,78.0,71.0,True,5005,5005.0,1.0
143,78.0,72.0,True,5005,5005.0,1.0
143,78.0,73.0,True,5005,5005.0,1.0
143,78.0,74.0,True,5005,5005.0,1.0
143,78.0,75.0,True,5005,5005.0,1.0
143,78.0,76.0,True,5005,5005.0,1.0
143,78.0,77.0,True,5005,5005.0,1.0
143,78.0,79.0,True,5005,5005.0,1.0
143,78.0,80.0,True,5005,5005.0,1.0
143,78.0,81.0,True,5005,5005.0,1.0
143,78.0,82.0,True,5005,5005.0,1.0
143,78.0,83.0,True,5005,5005.0,1.0
143,78.0,84.0,True,5005,5005.0,1.0
143,78.0,85.0,True,5005,5005.0,1.0
143,78.0,86.0,True,5005,5005.0,1.0
143,78.0,87.0,True,5005,5005.0,1.0
143,78.0,88.0,True,5005,5005.0,1.0
143,78.0,89.0,True,5005,5005.0,1.0
143,78.0,90.0,True,5005,5005.0,1.0
143,78.0,92.0,True,5005,5005.0,1.0
143,78.0,93.0,True,5005,5005.0,1.0
143,78.0,94.0,True,5005,5005.0,1.0
143,78.0,95.0,True,5005,5005.0,1.0
143,78.0,96.0,True,5005,5005.0,1.0
143,78.0,97.0,True,5005,5005.0,1.0
143,78.0,98.0,True,5005,5005.0,1.0
143,78.0,99.0,True,5005,5005.0,1.0
143,78.0,100.0,True,5005,5005.0,1.0
143,78.0,101.0,True,5005,5005.0,1.0
143,78.0,102.0,True,5005,5005.0,1.0
143,78.0,103.0,True,5005,5005.0,1.0
143,78.0,105.0,True,5005,5005.0,1.0
143,78.0,106.0,True,5005,5005.0,1.0
143,78.0,107.0,True,5005,5005.0,1.0
143,78.0,108.0,True,5005,5005.0,1.0
143,78.0,109.0,True,5005,5005.0,1.0
143,78.0,110.0,True,5005,5005.0,1.0
143,78.0,111.0,True,5005,5005.0,1.0
143,78.0,112.0,True,5005,5005.0,1.0
143,78.0,113.0,True,5005,5005.0,1.0
143,78.0,114.0,True,5005,5005.0,1.0
143,78.0,115.0,True,5005,5005.0,1.0
143,78.0,116.0,True,5005,5005.0,1.0
143,78.0,118.0,True,5005,5005.0,1.0
143,78.0,119.0,True,5005,5005.0,1.0
143,78.0,120.0,True,5005,5005.0,1.0
143,78.0,121.0,True,5005,5005.0,1.0
143,78.0,122.0,True,5005,5005.0,1.0
143,78.0,123.0,True,5005,5005.0,1.0
143,78.0,124.0,True,5005,5005.0,1.0
143,78.0,125.0,True,5005,5005.0,1.0
143,78.0,126.0,True,5005,5005.0,1.0
143,78.0,127.0,True,5005,5005.0,1.0
143,78.0,128.0,True,5005,5005.0,1.0
143,78.0,129.0,True,5005,5005.0,1.0
143,78.0,131.0,True,5005,5005.0,1.0
143,78.0,132.0,True,5005,5005.0,1.0
143,78.0,133.0,True,5005,5005.0,1.0
143,78.0,134.0,True,5005,5005.0,1.0
143,78.0,135.0,True,5005,5005.0,1.0
143,78.0,136.0,True,5005,5005.0,1.0
143,78.0,137.0,True,5005,5005.0,1.0
143,78.0,138.0,True,5005,5005.0,1.0
143,78.0,139.0,True,5005,5005.0,1.0
143,78.0,140.0,True,5005,5005.0,1.0
143,78.0,141.0,True,5005,5005.0,1.0
143,78.0,142.0,True,5005,5005.0,1.0
143,79.0,11.0,True,5005,5005.0,1.0
143,79.0,22.0,True,5005,5005.0,1.0
143,79.0,33.0,True,5005,5005.0,1.0
143,79.0,44.0,True,5005,5005.0,1.0
143,79.0,55.0,True,5005,5005.0,1.0
143,79.0,66.0,True,5005,5005.0,1.0
143,79.0,77.0,True,5005,5005.0,1.0
143,79.0,88.0,True,5005,5005.0,1.0
143,79.0,99.0,True,5005,5005.0,1.0
143,79.0,110.0,True,5005,5005.0,1.0
143,79.0,121.0,True,5005,5005.0,1.0
143,79.0,132.0,True,5005,5005.0,1.0
143,80.0,11.0,True,5005,5005.0,1.0
143,80.0,22.0,True,5005,5005.0,1.0
143,80.0,33.0,True,5005,5005.0,1.0
143,80.0,44.0,True,5005,5005.0,1.0
143,80.0,55.0,True,5005,5005.0,1.0
143,80.0,66.0,True,5005,5005.0,1.0
143,80.0,77.0,True,5005,5005.0,1.0
143,80.0,88.0,True,5005,5005.0,1.0
143,80.0,99.0,True,5005,5005.0,1.0
143,80.0,110.0,True,5005,5005.0,1.0
143,80.0,121.0,True,5005,5005.0,1.0
143,80.0,132.0,True,5005,5005.0,1.0
143,81.0,11.0,True,5005,5005.0,1.0
143,81.0,22.0,True,5005,5005.0,1.0
143,81.0,33.0,True,5005,5005.0,1.0
143,81.0,44.0,True,5005,5005.0,1.0
143,81.0,55.0,True,5005,5005.0,1.0
143,81.0,66.0,True,5005,5005.0,1.0
143,81.0,77.0,True,5005,5005.0,1.0
143,81.0,88.0,True,5005,5005.0,1.0
143,81.0,99.0,True,5005,5005.0,1.0
143,81.0,110.0,True,5005,5005.0,1.0
143,81.0,121.0,True,5005,5005.0,1.0
143,81.0,132.0,True,5005,5005.0,1.0
143,82.0,11.0,True,5005,5005.0,1.0
143,82.0,22.0,True,5005,5005.0,1.0
143,82.0,33.0,True,5005,5005.0,1.0
143,82.0,44.0,True,5005,5005.0,1.0
143,82.0,55.0,True,5005,5005.0,1.0
143,82.0,66.0,True,5005,5005.0,1.0
143,82.0,77.0,True,5005,5005.0,1.0
143,82.0,88.0,True,5005,5005.0,1.0
143,82.0,99.0,True,5005,5005.0,1.0
143,82.0,110.0,True,5005,5005.0,1.0
143,82.0,121.0,True,5005,5005.0,1.0
143,82.0,132.0,True,5005,5005.0,1.0
143,83.0,11.0,True,5005,5005.0,1.0
143,83.0,22.0,True,5005,5005.0,1.0
143,83.0,33.0,True,5005,5005.0,1.0
143,83.0,44.0,True,5005,5005.0,1.0
143,83.0,55.0,True,5005,5005.0,1.0
143,83.0,66.0,True,5005,5005.0,1.0
143,83.0,77.0,True,5005,5005.0,1.0
143,83.0,88.0,True,5005,5005.0,1.0
143,83.0,99.0,True,5005,5005.0,1.0
143,83.0,110.0,True,5005,5005.0,1.0
143,83.0,121.0,True,5005,5005.0,1.0
143,83.0,132.0,True,5005,5005.0,1.0
143,84.0,11.0,True,5005,5005.0,1.0
143,84.0,22.0,True,5005,5005.0,1.0
143,84.0,33.0,True,5005,5005.0,1.0
143,84.0,44.0,True,5005,5005.0,1.0
143,84.0,55.0,True,5005,5005.0,1.0
143,84.0,66.0,True,5005,5005.0,1.0
143,84.0,77.0,True,5005,5005.0,1.0
143,84.0,88.0,True,5005,5005.0,1.0
143,84.0,99.0,True,5005,5005.0,1.0
143,84.0,110.0,True,5005,5005.0,1.0
143,84.0,121.0,True,5005,5005.0,1.0
143,84.0,132.0,True,5005,5005.0,1.0
143,85.0,11.0,True,5005,5005.0,1.0
143,85.0,22.0,True,5005,5005.0,1.0
143,85.0,33.0,True,5005,5005.0,1.0
143,85.0,44.0,True,5005,5005.0,1.0
143,85.0,55.0,True,5005,5005.0,1.0
143,85.0,66.0,True,5005,5005.0,1.0
143,85.0,77.0,True,5005,5005.0,1.0
143,85.0,88.0,True,5005,5005.0,1.0
143,85.0,99.0,True,5005,5005.0,1.0
143,85.0,110.0,True,5005,5005.0,1.0
143,85.0,121.0,True,5005,5005.0,1.0
143,85.0,132.0,True,5005,5005.0,1.0
143,86.0,11.0,True,5005,5005.0,1.0
143,86.0,22.0,True,5005,5005.0,1.0
143,86.0,33.0,True,5005,5005.0,1.0
143,86.0,44.0,True,5005,5005.0,1.0
143,86.0,55.0,True,5005,5005.0,1.0
143,86.0,66.0,True,5005,5005.0,1.0
143,86.0,77.0,True,5005,5005.0,1.0
143,86.0,88.0,True,5005,5005.0,1.0
143,86.0,99.0,True,5005,5005.0,1.0
143,86.0,110.0,True,5005,5005.0,1.0
143,86.0,121.0,True,5005,5005.0,1.0
143,86.0,132.0,True,5005,5005.0,1.0
143,87.0,11.0,True,5005,5005.0,1.0
143,87.0,22.0,True,5005,5005.0,1.0
143,87.0,33.0,True,5005,5005.0,1.0
143,87.0,44.0,True,5005,5005.0,1.0
143,87.0,55.0,True,5005,5005.0,1.0
143,87.0,66.0,True,5005,5005.0,1.0
143,87.0,77.0,True,5005,5005.0,1.0
143,87.0,88.0,True,5005,5005.0,1.0
143,87.0,99.0,True,5005,5005.0,1.0
143,87.0,110.0,True,5005,5005.0,1.0
143,87.0,121.0,True,5005,5005.0,1.0
143,87.0,132.0,True,5005,5005.0,1.0
143,89.0,11.0,True,5005,5005.0,1.0
143,89.0,22.0,True,5005,5005.0,1.0
143,89.0,33.0,True,5005,5005.0,1.0
143,89.0,44.0,True,5005,5005.0,1.0
143,89.0,55.0,True,5005,5005.0,1.0
143,89.0,66.0,True,5005,5005.0,1.0
143,89.0,77.0,True,5005,5005.0,1.0
143,89.0,88.0,True,5005,5005.0,1.0
143,89.0,99.0,True,5005,5005.0,1.0
143,89.0,110.0,True,5005,5005.0,1.0
143,89.0,121.0,True,5005,5005.0,1.0
143,89.0,132.0,True,5005,5005.0,1.0
143,90.0,11.0,True,5005,5005.0,1.0
143,90.0,22.0,True,5005,5005.0,1.0
143,90.0,33.0,True,5005,5005.0,1.0
143,90.0,44.0,True,5005,5005.0,1.0
143,90.0,55.0,True,5005,5005.0,1.0
143,90.0,66.0,True,5005,5005.0,1.0
143,90.0,77.0,True,5005,5005.0,1.0
143,90.0,88.0,True,5005,5005.0,1.0
143,90.0,99.0,True,5005,5005.0,1.0
143,90.0,110.0,True,5005,5005.0,1.0
143,90.0,121.0,True,5005,5005.0,1.0
143,90.0,132.0,True,5005,5005.0,1.0
143,91.0,1.0,True,5005,5005.0,1.0
143,91.0,2.0,True,5005,5005.0,1.0
143,91.0,3.0,True,5005,5005.0,1.0
143,91.0,4.0,True,5005,5005.0,1.0
143,91.0,5.0,True,5005,5005.0,1.0
143,91.0,6.0,True,5005,5005.0,1.0
143,91.0,7.0,True,5005,5005.0,1.0
143,91.0,8.0,True,5005,5005.0,1.0
143,91.0,9.0,True,5005,5005.0,1.0
143,91.0,10.0,True,5005,5005.0,1.0
143,91.0,11.0,True,5005,5005.0,1.0
143,91.0,12.0,True,5005,5005.0,1.0
143,91.0,14.0,True,5005,5005.0,1.0
143,91.0,15.0,True,5005,5005.0,1.0
143,91.0,16.0,True,5005,5005.0,1.0
143,91.0,17.0,True,5005,5005.0,1.0
143,91.0,18.0,True,5005,5005.0,1.0
143,91.0,19.0,True,5005,5005.0,1.0
143,91.0,20.0,True,5005,5005.0,1.0
143,91.0,21.0,True,5005,5005.0,1.0
143,91.0,22.0,True,5005,5005.0,1.0
143,91.0,23.0,True,5005,5005.0,1.0
143,91.0,24.0,True,5005,5005.0,1.0
143,91.0,25.0,True,5005,5005.0,1.0
143,91.0,27.0,True,5005,5005.0,1.0
143,91.0,28.0,True,5005,5005.0,1.0
143,91.0,29.0,True,5005,5005.0,1.0
143,91.0,30.0,True,5005,5005.0,1.0
143,91.0,31.0,True,5005,5005.0,1.0
143,91.0,32.0,True,5005,5005.0,1.0
143,91.0,33.0,True,5005,5005.0,1.0
143,91.0,34.0,True,5005,5005.0,1.0
