label,n,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48
prime,100153,-3.2627403606840977,0.1480395871257223,3.2660971174466553,-0.42963545654807755,0.03265953584508641,0.4308750060108982,-0.12633326844308557,1.7904455519927696,1.794897035867575,2.2055963938205014,0.10843225446843607,2.208260176302401,-5.1878610621815255,3.654455913649898,6.345782097213072,2.9424836699635306,-4.369261656484227,5.267699457146861,-1.1889654077775584,-0.49359001482149134,1.2873499305251606,-2.8397618990919304,0.07116238752433024,2.840653398239984,0.9625019904266416,1.2657565330837648,1.5901414033410608,3.4524350419169534,-4.380815712227191,5.577710464263339,0.20065955214585984,2.7090621360858513,2.716483372494927,-0.7735036182255418,-0.49816321435823896,0.9200404532126496,10.667390380593352,0.18565327080489155,3.221655369366207,4.87641300624311,40.26895042530994,27.748657570825337,1.6572698436231357,8.06931172893237,2.528549682619478,31.110854023152747,7.379281913041413,0.8464744355477377
prime,100169,-4.160994672799079,2.2592480730330613,4.734773333810808,2.9040972894795942,-3.9563859574518188,4.907827514398267,-0.014912826043012806,3.176796443887927,3.1768314463124367,-2.617211128671197,1.3257970732228928,2.933859569135297,1.634984052171397,0.6870360948872325,1.7734687610817113,-0.7738220541086523,2.7927672618987645,2.8979906056711875,0.7934974397324912,-0.8995509188802568,1.1995124186603208,-1.7811022777869443,-0.23112806053191937,1.796036053174626,-0.959420986957215,-1.6764837848408471,1.9316020581497235,-1.5297354560313197,0.950517615951101,1.800992588455798,-2.96260301032619,-0.8728088712594073,3.0884967091682194,3.7213210737007465,-0.2067018552296792,3.7270573097988002,22.418078522565914,24.086770911084674,10.092258038279569,8.60753197140675,3.1451914465326998,8.398349550558455,1.4388300425203326,3.225745504303088,3.731086511048248,3.2435743036727156,9.538811922542921,13.89095619052467
prime,100183,-1.5819113803719262,-1.1475965737005276,1.9543340326871972,-1.819027717760329,-1.8991386202933513,2.62975081273304,0.9147303955592253,2.5975080006750524,2.7538662839961647,1.6521089756918708,2.408466611553208,2.920646415868965,-1.439321570445814,1.8296239859024679,2.32791119094785,2.9746224646944612,-1.4299601566383913,3.300479488958876,0.10317551962051097,0.8257410390354406,0.8321619141707289,-4.178771427948774,1.34332120397988,4.389378373312443,-0.9854297654371095,-0.7848627681714724,1.2597941845679488,1.7426254695039178,3.7947488667258287,4.175746937792173,-2.206589707787195,0.265166539112464,2.2224651700256772,1.3113615404930292,-3.5100540130729656,3.7470185834305494,3.8194215113194026,6.9155893370700845,7.583779510130845,8.530175486528233,5.419170512940236,10.893164857038245,0.6924934513962916,19.26664250410299,1.587081387471223,17.43686248848071,4.939351431977262,14.040148264573881
prime,100189,-2.261990263131576,0.44213120416154755,2.3047949913594046,0.9473577926510144,-3.198905553469211,3.336237930261084,-0.9135632756683325,2.315226210104994,2.488949630387684,-2.2979302536726642,0.23794344255349753,2.310216555346776,-1.3879168455959743,4.377250428686901,4.592018563304023,1.1626214308335272,0.7650461430872352,1.3917557948455082,0.9068605153868693,-2.3974054047056947,2.563191110487046,0.026474475484378868,0.1486469035682083,0.15098609138787983,-3.01768361616474,-3.367219859117653,4.52156875286724,0.6674927214826816,-2.979228797027023,3.0530887242704625,-1.9671117137262228,3.9992901207213367,4.456887923650112,1.4837469099988367,-0.6709169465614295,1.6283839971316372,5.312079952195398,11.13048352731276,6.194870262606989,5.337100532598324,21.086634485728748,1.9369841924860522,6.569948668879816,0.0227967997925892,20.444583986905407,9.32135075826744,19.863849963978208,2.651634442114408
prime,100193,1.08467619696304,0.42626561216956904,1.165429030175798,1.6162794082531766,-2.4521792911074827,2.9369273741922246,-0.9252164212314647,-2.9826185267128054,3.1228254357243257,1.7361706788520297,-0.2805839262755372,1.7586972353960513,-2.873380964717912,-4.424960041381075,5.276039190171207,1.1827753532408207,-3.686472755613246,3.871568017497906,-3.0254974515234054,-2.4075514133272993,3.866515050661112,-1.332790862343384,2.0450268396836973,2.4409969802875033,-3.0688655360990444,1.6988103084876518,3.507690428598337,-1.272754808627746,2.427412141156904,2.740845582283138,-1.8717222220711798,-1.735531481058815,2.552530822211806,0.04555889828730819,1.905597068374557,1.906141600251896,1.358224824376501,8.625542401279635,9.752038702006825,3.093015965789714,27.836589536222444,14.989038914112667,14.9499386369889,5.95846625777271,12.303892142880386,7.512234505920993,6.515413598341279,3.633375800210859
prime,100207,-4.041212728666728,0.6867585185757787,4.09915083659706,-0.17403192073776053,1.3842808563783144,1.39517762265998,0.020882376862303154,2.7409825940351777,2.7410621398405457,-2.0465861468091298,-5.580619267526793,5.944058063764377,0.844582552142437,1.6543547281888369,1.8574738905471033,1.3235126875491785,0.3946609228462483,1.3811021244374007,0.21809190342079998,-1.3476682015707486,1.3652009595157202,-0.22941978807313979,2.139308955948507,2.1515752945600153,-0.5294903399727081,-1.4176013704012664,1.5132592856110159,1.1135125393137577,1.6482358689306549,1.989118310920334,-1.3529723923820158,-0.33463511959042624,1.3937413525511877,-0.26860925537832603,-0.3184818177807802,0.4166312522265329,16.803037581174376,1.9465205987711534,7.513421654467232,35.33182626540231,3.4502092540641924,1.9074430781255014,1.863773659862643,4.629276248161016,2.289953665487962,3.956591654838563,1.942514957811214,0.17358160033184888
prime,100213,-0.5837362502117922,-1.0808524844811815,1.228409582761575,-0.9131523463203505,0.7906698595088096,1.2078932214090954,-2.173931476602478,0.1888677187851463,2.182120317526542,-0.4671320210796066,-0.5218210215408424,0.7003638366162592,2.1702904714107305,-4.008011034824839,4.557884727104657,2.9048163577080137,-1.5690565364535782,3.301499127153565,-2.958753100534979,-0.8746431261564049,3.0853234041276774,-2.046128949491622,2.520148512632643,3.2461965750200976,-0.8319799419951928,2.964602116883866,3.079132399770206,-0.7823513915359455,-4.555043359024725,4.621741414492321,-1.4908216391305338,-0.5615016604904985,1.593057837755252,1.013692875160197,0.6036564723458668,1.1798196395024128,1.5089901030204669,1.459006034326042,4.761649080162136,0.49050950363984624,20.77431318557389,10.899896486595752,9.519220508058,10.537792203672213,9.481056335314626,21.360493702433477,2.5378332744334386,1.3919743817556032
prime,100237,0.9030724112368176,4.616315694465734,4.703818700896934,-2.188951548815725,3.082388273752149,3.780559000098731,-0.12271649869424084,-1.6181018522790935,1.622748576767457,3.1620905891512003,0.06354072791580079,3.16272893528716,-1.1614540474422803,4.106216755051265,4.267316667858596,0.641711804617828,1.8670890130922095,1.9742885865535236,-2.5403169040175726,0.7592365340444758,2.6513487298854694,-2.1862163101929966,2.630601048314375,3.4204683349428286,-3.5525345260808274,-1.0560405439095943,3.706173658826202,-0.278250775954058,-3.3913576077965852,3.402753284955995,-1.1661240042316416,0.5660491679073507,1.29624721937362,0.17171082255332903,-0.15918404461759506,0.23414560991561928,22.12591037090772,14.292626353227517,2.6333129434008073,10.002854318102653,18.20999154378379,3.8978154229955098,7.029650087465292,11.699603630346566,13.735723189377198,11.578729918278814,1.680256853733842,0.05482416664275735
prime,100267,-0.7627354708791774,-0.46592790759669145,0.8937864474328929,1.5264743890987733,-0.46199355493628746,1.5948548853664215,-0.08347289854996248,0.7127949684156483,0.7176659332802395,-1.6848638645356615,-5.224314777227604,5.489283298717306,-2.4487267432344253,2.4680349570298454,3.4767023473620493,-1.7069052008918453,1.972349877909119,2.6083882774080522,-2.7260364320892614,-0.7738142066851025,2.833736588948529,-3.6957153543675174,3.1075038298220554,4.828549682137129,1.470058103295981,-0.9038473233220443,1.7256914008427464,4.2077794976918765,0.22419958141706386,4.213748183447095,-0.8518563085891125,-0.05937719493624627,0.8539231942988587,5.6820573698611145,0.7026145738561755,5.7253334569951555,0.7988542136147114,2.5435621053771413,0.5150443917909973,30.132231133576752,12.087459212152783,6.803689405719746,8.030063055545645,23.314892032866567,2.9780108109426005,17.75567375350369,0.7291848217615663,32.7794431937881
prime,100271,-2.5238920292090556,-0.9181001486580291,2.685691504635426,1.1359667586853128,-0.6150220779410751,1.291771122603758,1.7861260531583847,1.6554751813203028,2.4353324934675014,0.7614479138795031,-0.16293306999178825,0.7786848597785859,-3.306766472672898,-1.9630342662607059,3.845543919305469,-0.33193648572237433,1.9401580988975033,1.9683483632912377,-2.627042499270891,3.4644930646734657,4.34788045927507,0.6763095049972897,-4.067354339165635,4.123198499572776,-4.743631859442235,3.349237408211339,5.8068437584007375,1.053255096510846,1.20909762501672,1.603515938538543,0.15747774617165117,-0.8883072615363713,0.9021579858525614,0.9298101592091699,-1.4914725119858243,1.7575656989648742,7.212938858070899,1.6686726331929733,5.930844353738638,0.6063501108483961,14.788208035307266,3.8743952792712943,18.904064488146,17.000765866879195,33.719434434477606,2.571263365147144,0.8138890314375503,3.089037186177887
