label,n,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,score,pred_prime,is_prime_label
prime,100279,-5.395834683003657,-0.04034053324915987,5.395985478569045,-1.170298311967611,-0.33417438462090654,1.217074631372703,3.9798478300723383,0.3296386991131517,3.993475982459956,-2.4375731790911996,0.449202831039015,2.4786177976522,0.5533923929107878,-0.7867104122018315,0.9618505149961211,0.31212704152741233,-0.07985376354703577,0.32217993979340315,-2.009348221208234,0.854786531034061,2.183607173396794,4.2306376272946045,-0.4535661255608317,4.254881545206304,0.5264400591748928,1,1
prime,100291,-1.0651045478854397,0.1760589962825645,1.079557533482246,-2.928371738209708,1.3378090003520966,3.2194865986005317,-1.6062399144266153,-0.4536802390574628,1.6690813107840063,-0.9046689217701518,2.3259887503305285,2.4957262519517127,-0.7885725248894209,-0.8380871655241933,1.1507548496647115,4.01093641769028,-5.255184611963969,6.610943673378032,1.1808222509751412,0.48741588285811055,1.2774644540105022,-1.327990859663132,3.5199683309954835,3.76214523570794,0.1295423298231937,0,1
prime,100297,-3.052096208793303,-1.9922390981424516,3.6447644494394837,-0.2713431964344922,1.976086583736015,1.9946291175736814,0.06920955695511155,-2.943842210115509,2.944655654033539,0.7214877796055957,-0.14080004036089122,0.7350981345955391,-1.2693135933802695,-1.9421920940069077,2.320186873586451,1.0881342489864583,0.4752172074036026,1.1873784308424178,-3.138904249543014,0.4204599208144095,3.1669396004361134,-2.6572537175230826,2.7514137860176113,3.8250849848307955,0.2559428587661699,0,1
prime,100313,-0.15509180375414844,-0.43144203091215727,0.4584710390300811,-1.6378147873382924,-3.6742972984399396,4.022797274900515,1.1516138336846062,1.3873654948173033,1.8030522560767386,0.22931666751204904,3.6966432893967966,3.7037491468836277,-2.438179440011795,-1.3961347628685583,2.8096105170977483,2.842441886512346,0.3858823319352839,2.868515478832157,-3.3192330479311134,1.6619639483205035,3.712065758037584,-3.230587726972724,-0.7725399324267892,3.3216735253273733,0.14868737416105376,0,1
prime,100333,-2.6020023408581987,-3.174713261141869,4.104780197806161,1.1702027617646862,1.5148897116096467,1.9142270873599239,-3.1845608274123043,-0.171977804287341,3.189201158386914,0.9706752996233526,-0.36761059163389503,1.037953796842763,-2.11630774900572,-1.8934299855571004,2.839689348979641,0.7403142598075698,-1.080961474056545,1.3101690393490943,-1.0459625177660115,0.7865842328832655,1.3087216449619719,0.6437949837831363,1.709669963963731,1.8268670906292206,0.3093942059068025,1,1
prime,100343,-2.210960167489585,-2.4567150350819738,3.3051162802272778,-1.9072676020689427,0.17005385264039785,1.9148336791219378,-0.688044967379609,1.8775650935109303,1.9996641111714526,-0.8375998890969188,-1.8446247230859134,2.0258859650125802,-2.6749883562293353,1.3958817205913059,3.017291580845886,5.411476257019783,-0.5334067088026001,5.437701536245297,0.25260045931984765,-0.07644770308249904,0.263915220014284,-1.6053911729354475,-0.47745088353339327,1.6748851197398196,0.26367305280284525,0,1
prime,100357,-2.0804826466072712,-1.8309169344950065,2.771401245553337,0.3453159921408972,2.189435624904797,2.2164998285654143,-3.8099218610670698,-1.4019846862655068,4.05968787568204,-1.8585809826954445,-0.04815004088127284,1.8592045868257834,0.6140141754303383,2.2131519270457463,2.2967487585314372,3.0819885074487665,-1.452421850134499,3.4070782777615185,-0.27936306351573936,0.43389581165453006,0.5160516414354696,0.618339934707844,-2.711708375672416,2.781313824354676,0.35580121541599147,1,1
prime,100361,-2.9897797843102114,1.2716569384277028,3.248983614566459,-0.3401669868452811,3.0472848248700632,3.0662123838414668,-0.0019388335593616413,-0.04649002501607247,0.04653043629245218,-1.4351139340913486,-0.5554246064368078,1.5388464826806572,-2.9043093144158805,0.5292027349476206,2.9521294227182664,1.65735279719356,-3.821845422020612,4.165731715339483,0.6453003581333723,0.6283576171233576,0.9006918713988723,2.723556879317613,-1.5750559061850835,3.1461982109343984,0.04581164304742212,0,1
prime,100363,-2.390580868602548,-0.07162621089964197,2.391653654569648,1.6992160425183997,-0.5818037931322968,1.7960598021377294,-1.1454915501122347,0.29219918651009524,1.1821722615489214,0.9441940046128369,0.49780819275232024,1.0673871439726812,-2.693563264701716,-0.6499677601502108,2.770873716029882,0.9922132703164872,-2.2657238461421274,2.4734574426840688,-2.757683671732444,-4.004505656990437,4.862189300120693,-0.2769025404536072,1.740410100175317,1.762300296119228,0.12870133157518476,0,1
prime,100379,-3.1783015239463013,-2.033231239527739,3.7730133647405606,-0.6532048964226059,-4.012343652561098,4.065166444680685,-2.8607242263180988,3.43079056252806,4.466997535590868,1.2362478919913829,1.8974796363975157,2.2646716806187133,0.8407793200116168,-1.1374148532141906,1.414433601577485,0.8571012183544326,0.568401887884498,1.0284469867986947,-0.10626603501399634,-1.0998830336109688,1.105004596290379,0.3807283181266582,0.5397318939334436,0.6605032699029854,0.34544551247478444,1,1
