j,b_mod_35,f_mod_143,admissible_bit,z1_real,z1_imag,z2_real,z2_imag,radius_C2,local_transport_error
4206,6,120,0,-1.0318571875255513,0.06249509550206824,0.002852312444077597,0.13328127998657083,1.0423084609131266,0.4025756626298519
4207,7,120,0,-0.7086454231459679,0.07926649856026691,0.08840954516940654,-0.13785184626213629,0.7316289310399595,0.5114076453999878
4208,8,120,0,-0.2894606436532971,0.17553442599048094,0.2155781052774731,-0.3794994540731217,0.5523527442213095,0.5361220229683077
4209,9,120,0,0.07962811559861496,0.37051247426235584,0.3958319749543599,-0.5431562496320157,0.7715709910879134,0.4923941637168442
4210,10,120,0,0.2721375916775219,0.6407115465993962,0.5870747909187425,-0.6294463356592914,1.1069912620960596,0.4106488072075204
4211,11,120,0,0.2448587130659934,0.920293466833745,0.7045711783494892,-0.679639465510643,1.3657328446301598,0.3030242113462543
4212,12,120,0,0.0627125555309057,1.1250143578024896,0.6590583782285563,-0.743620535219059,1.5023047680799324,0.22136514952160447
4213,13,120,0,-0.1297905233801436,1.1894736901860585,0.40433591042350103,-0.8421898351872596,1.518046272863537,0.3138217547659899
4214,14,120,0,-0.17852554518867184,1.0995432462636985,-0.029558201178196276,-0.9452126843309497,1.4612212106885236,0.48157594385580016
4215,15,120,0,0.0021317591639241572,0.9029928524624801,-0.5358307638695151,-0.9794242740053345,1.435892458373998,0.5733750364720853
4216,16,120,1,0.3816579764750157,0.6912402782711521,-0.9662728127286203,-0.8643397611193098,1.5179730908621696,0.5357179297732457
4217,17,120,0,0.8210772164672191,0.5591637427643533,-1.1883667112144205,-0.5594363531207255,1.6468200752175057,0.4134718712606752
4218,18,120,0,1.1344512101259092,0.5611512124902167,-1.1389889573458414,-0.09844442813516305,1.7055372707220462,0.3659579792398996
4219,19,120,0,1.176258148806457,0.6843236188872246,-0.8502174622244728,0.40872308493168485,1.6558400711505916,0.451728344975811
4220,20,120,0,0.913383147428159,0.8525002754992642,-0.43511505121397037,0.8110340600754579,1.5518140507572127,0.5069191005050215
4221,21,120,0,0.4468100510047144,0.9602611360133577,-0.03965097800852912,0.9750496403484631,1.440150919944573,0.471033797489103
4222,22,120,0,-0.028589560775731392,0.9221161376198659,0.2175394250635668,0.8416092770292172,1.2675744991451026,0.4432482814936462
4223,23,120,0,-0.3085913582212513,0.7142323902088609,0.29047854963653547,0.4543571728598822,0.9466650737829453,0.5336292017421188
4224,24,120,0,-0.2698303308700073,0.3891476791166862,0.2165025808262322,-0.054016962388456644,0.5234840239677006,0.644177282871827
4225,25,120,0,0.07577641181305142,0.05614513869278195,0.08897965744977927,-0.5129430836219158,0.5290768636611627,0.6558915822709395
4226,26,120,0,0.587080249656609,-0.1642416617013677,0.006533843308484987,-0.7805756113028982,0.9904441019283047,0.5606002200404017
4227,27,120,0,1.05660429166464,-0.1912241986629502,0.023720588535236262,-0.7968114607229897,1.337329612914627,0.4569061530983276
4228,28,120,0,1.3004252796450781,-0.017474629210310327,0.12650353429454933,-0.6000334607279205,1.4378645863877986,0.45924200854298075
4229,29,120,0,1.233434203279571,0.2890747928525454,0.24319126393398266,-0.30162810758114694,1.3247813690641352,0.5153264210270385
4230,30,120,0,0.8965273487972102,0.6152322135082532,0.2840452485038749,-0.031530380210680366,1.1242543447785636,0.5308534373486848
4231,31,120,0,0.4260149042869219,0.849897268656962,0.1890989208689318,0.11932073112445554,0.9766319187365465,0.5053891531488899
4232,32,120,0,-0.016888048142242647,0.927108192817148,-0.03962383158787433,0.1334810723505998,0.9376577478292935,0.47228059438275694
4233,33,120,0,-0.3205856340054093,0.8462305221226459,-0.336943127058403,0.0642704573765894,0.9677513150938659,0.4210111046159747
4234,34,120,0,-0.4657173558140171,0.6623235741019304,-0.6041576756180341,-0.0002156137592069028,1.0102334956904935,0.4896624576781953
4235,0,121,0,-0.5918109507619889,0.3738374021112273,-0.8175409847449803,-0.11712194614833786,1.0826289376635223,0.20265147499482494
4236,1,121,0,-0.6429966265315811,0.2899170451575389,-0.882245556638161,-0.030737871696893487,1.129955129095003,0.19728479276483338
4237,2,121,0,-0.7726294060929151,0.25867764368515705,-0.7900497386547236,0.15456553378278848,1.145399238817606,0.296152589287428
4238,3,121,0,-0.9717934126096831,0.2479728228202185,-0.599861575760836,0.35659097586623095,1.2218281351288753,0.2952356123536935
4239,4,121,0,-1.1544260591617135,0.21885734053844816,-0.38843170024582274,0.4801758250809394,1.327420833920889,0.1984673563782254
4240,5,121,0,-1.2048384128826828,0.15695589155906778,-0.20974505527808257,0.46197166499468156,1.3166934193366078,0.230220667567333
4241,6,121,0,-1.0453376515023585,0.08831266311948992,-0.07154527761373608,0.297313240463869,1.0927231222133427,0.41184664817760963
4242,7,121,0,-0.6873466762366551,0.06989345612508883,0.05892728699569345,0.037275605043716215,0.6944007808367837,0.5430910611090292
4243,8,121,0,-0.23737582259020643,0.15880405540825634,0.22384533363416398,-0.24053140199381376,0.43534824899083435,0.5766911367318611
4244,9,121,0,0.1477541978615491,0.37629049223836825,0.436171917781449,-0.47083808106211356,0.7585250674658708,0.5380507003967088
4245,10,121,0,0.33554906663902423,0.6863759694128192,0.6560093516914187,-0.6285458747177707,1.1870650081781666,0.45958005798048157
4246,11,121,0,0.2850365993219879,1.002382439924323,0.7972290882363697,-0.7314952227521522,1.502223651411832,0.33846143738876433
4247,12,121,0,0.07148812490911959,1.2207013092329937,0.7640707261809614,-0.8180238707780866,1.6577663786359138,0.21576272808151128
4248,13,121,0,-0.14613446834465002,1.2669349685849163,0.5011885502276557,-0.9129457272835036,1.6465537833020034,0.32279775542742317
4249,14,121,0,-0.20139756487669272,1.132207402525188,0.032152561077661304,-1.0020587079179815,1.525650688319316,0.5390780686701057
4250,15,121,0,-0.004177683253854193,0.881010811094873,-0.534700391068486,-1.0310138409653116,1.4577693750296212,0.6556145246586031
4251,16,121,0,0.4092676045021434,0.6250187285445764,-1.0394003705276982,-0.9314213021310929,1.5830499535526663,0.5995155720261253
4252,17,121,0,0.8860564878738774,0.4736735106815331,-1.3301135865221947,-0.662029925249204,1.793585367190857,0.410729833739625
4253,18,121,0,1.223915490502272,0.48405984312794575,-1.323695991410545,-0.24350996801456035,1.8824853895367333,0.3148789183593186
4254,19,121,0,1.2654673233807938,0.6337309378909276,-1.0396308737809064,0.2331350847505304,1.7714984531872313,0.4610372865413379
4255,20,121,0,0.9752244152865855,0.8299295000967466,-0.5914221799292367,0.6325087991191238,1.5458632575933955,0.5642892992589145
4256,21,121,0,0.4621688477669265,0.9517430132437501,-0.13876637241812373,0.826253802061421,1.3495800304685681,0.5237210390727688
4257,22,121,0,-0.06401422001086934,0.9061672243770935,0.1782225260976748,0.7477029202752908,1.1899831026933618,0.4414602537255598
4258,23,121,0,-0.3837887559342954,0.6722905177859023,0.2933507827574524,0.4243242317497916,0.9302548494261622,0.5028624728015009
4259,24,121,0,-0.36417691049863077,0.3131524582057606,0.23346551494857715,-0.028403225561523693,0.534791710961512,0.6306737156697483
4260,25,121,0,-0.016534558444885713,-0.05021603983741843,0.09520861449113291,-0.450762767794249,0.4637313827883269,0.6585998955204013
4261,26,121,0,0.5103046940931842,-0.29058297668603567,-0.008035042876396553,-0.7018950434586619,0.9151888117209027,0.5631995933470182
4262,27,121,0,0.9972453980208117,-0.3284134081652539,-0.0030104392209867148,-0.7146767444057716,1.2700888403080868,0.45367875609953096
4263,28,121,0,1.2504069347226936,-0.1636408935469777,0.10956941860296406,-0.5183346226669248,1.3678348156819635,0.46203419468266316
4264,29,121,0,1.1805849430007958,0.12814124442051578,0.2592199974880264,-0.21940567524737592,1.2351254363789452,0.5222827555902262
4265,30,121,0,0.8314169502778037,0.4317629982042731,0.3442693181567383,0.04938374803251672,0.9993165413528546,0.5322913355846235
4266,31,121,1,0.3463853592096974,0.6428656193379466,0.28484220515625286,0.18840218003415996,0.8061572333493594,0.5081113812311898
4267,32,121,0,-0.1059708816033717,0.7089567967049788,0.06403189844208258,0.1716062638519162,0.7398637449917999,0.49546818231460865
4268,33,121,0,-0.4104011388861317,0.6432352184613237,-0.2623178447323541,0.05082629486342997,0.8084396112157002,0.46378887877583713
4269,34,121,0,-0.5489771028461014,0.5072766568223782,-0.5908687439504794,-0.0761854375218227,0.9558428529178825,0.5030893624156539
4270,0,122,0,-0.6616719120361602,0.2908688885272452,-0.8595362091730396,-0.23480831722943557,1.1473237861259313,0.23922238094816156
4271,1,122,1,-0.7054277198095753,0.29206080660850176,-0.9927934527142466,-0.17421112240400352,1.2644825572359957,0.19396557956776847
4272,2,122,0,-0.8291450273708574,0.331363470934901,-0.946765709200761,0.027436053775812014,1.3016916960052614,0.2946464329157209
4273,3,122,0,-1.022068793624953,0.3581863686066393,-0.7709481582480305,0.288512425419586,1.3603391400254206,0.2969790924921293
4274,4,122,0,-1.194099146455671,0.3272844911121265,-0.5440376154529486,0.4982536064847459,1.4412569143256424,0.1832640864500212
4275,5,122,0,-1.2259971490710777,0.23283408099462183,-0.3303604972516521,0.566414250216944,1.409696378585191,0.21243110754792194
4276,6,122,0,-1.0398806332210337,0.1205351361373963,-0.15036272409524595,0.4603370732542754,1.1534295037849056,0.42025690917818787
4277,7,122,0,-0.6517174177456305,0.06948317752551454,0.01947542390571492,0.2131451012167709,0.6894734446380729,0.5697778017653122
4278,8,122,0,-0.17617608248771957,0.15174067940424404,0.21828574269310264,-0.09838007255311641,0.33375222840517066,0.6152624631745863
4279,9,122,0,0.22148927711782937,0.3900447865411799,0.46080786485334174,-0.39288042146355506,0.7535856615317263,0.5848527058078159
4280,10,122,0,0.40414192650228314,0.7363329418198387,0.7094947502607442,-0.61968319356367,1.262104179138497,0.5078212283812806
4281,11,122,0,0.33274212833754746,1.0842928058781105,0.8768303283314052,-0.772842231116153,1.6286573463218037,0.37085566023801186
4282,12,122,0,0.0910329022966101,1.312425440621774,0.8603333904020075,-0.8786848939607897,1.8008354205777104,0.20946155260136287
4283,13,122,0,-0.15012741257931098,1.3384083091230357,0.5949739250467293,-0.9660175125280922,1.7609823531011934,0.33437698547758027
4284,14,122,0,-0.2139526199670932,1.1588119622886286,0.09699603923153521,-1.0373550611069697,1.5729382193731754,0.5938451699389811
4285,15,122,0,-0.006141175050627744,0.854125804595924,-0.5247602538489319,-1.058776307160463,1.45806350915575,0.7320320933483783
4286,16,122,0,0.43291067268407546,0.5550506027904674,-1.0995301639337807,-0.9756694726849092,1.6298436500202513,0.6633850752169652
4287,17,122,0,0.9392967573077685,0.384529689451706,-1.4567699048866318,-0.7470968725446496,1.9262590098707175,0.4200917249827948
4288,18,122,0,1.2973134664014268,0.4020325388072506,-1.4933726116408201,-0.38038621914034254,2.0541440614711273,0.2678626565043991
4289,19,122,0,1.339349799030905,0.5761870472259668,-1.2157414224647793,0.05416555397635178,1.8991604753388673,0.4746265407897321
4290,20,122,0,1.0271473187620384,0.7989624336874657,-0.7370058637978723,0.4396499142583147,1.5587951357582668,0.6214521050884804
4291,21,122,0,0.4754478043538607,0.9352593777332917,-0.2297824970017117,0.6557298021670783,1.2583887665111242,0.5811506375566262
4292,22,122,0,-0.09432097687010497,0.8851624461494124,0.1448183314048611,0.6301694495117693,1.100224925621937,0.4508819156897442
4293,23,122,0,-0.4498563428586758,0.6301792024687909,0.30039488390597946,0.37445867268110006,0.9110175301591963,0.47217716845605845
4294,24,122,0,-0.44951436902373676,0.24235499739175706,0.2529285580379264,-0.014738451510072595,0.5700782315995115,0.6130251105117039
4295,25,122,0,-0.10314074787981098,-0.14742979763124306,0.10186335037293062,-0.3913135142418046,0.4425787700288678,0.6577401314392779
4296,26,122,0,0.4350029504707651,-0.40673844261931485,-0.024867844485011656,-0.6182121414436618,0.8587597971146211,0.5638271483215859
4297,27,122,0,0.9366091444399759,-0.45772789725855323,-0.03501967907722278,-0.6231191960410318,1.215012521653507,0.44768017760984474
4298,28,122,0,1.199243349530707,-0.30678268292840083,0.08481824538100524,-0.4263665251188589,1.3119766668770527,0.4613720783826751
4299,29,122,0,1.1294151583537102,-0.03544901361179901,0.2664206348087162,-0.12845694746560093,1.1680395432044435,0.5282837055913467
4300,30,122,0,0.7719506245633116,0.24100266041094218,0.39706412671872643,0.1370001676201385,0.9112732936631522,0.5346107756363255
4301,31,122,0,0.2754936829743223,0.4262367258763395,0.3772657571794972,0.26335109212739144,0.6850239157207924,0.509256952882945
4302,32,122,0,-0.18546649626780803,0.4814606849800375,0.17068755073293865,0.21663335794213864,0.5850354383862572,0.5143622919300772
4303,33,122,0,-0.4920392985915186,0.43293259692323144,-0.17739262385706026,0.04666223113974158,0.6805724147002712,0.5064669453395876
4304,34,122,0,-0.6263992132659851,0.3474627414569369,-0.5606146557328877,-0.14050527901488047,0.9204003784954508,0.5197346017248275
4305,0,123,0,-0.7245656315168587,0.20673485437317118,-0.8792567522708358,-0.3379427468042094,1.206247234574883,0.29992057809175543
