W,j,n,layer_depth,b_mod_35,b_angle,t_index,fiber_mod,fiber_index,fiber_angle,admissible_bit,phi_1_prime,phi_1_index,phi_1_angle,phi_2_prime,phi_2_index,phi_2_angle,phi_3_prime,phi_3_index,phi_3_angle,phi_4_prime,phi_4_index,phi_4_angle,z1_real,z1_imag,z2_real,z2_imag,z_radius
30030,1073,6443,2,23,4.128950344718014,30,143,30,1.3181507637439691,0,11,8,4.569589314312426,13,4,1.933287786824488,,,,,,,-0.4305944209866007,0.7494521585141772,-0.5802150427957734,-0.19969351220528872,1.0600080603418685
30030,1074,6449,2,24,4.308469924923145,30,143,30,1.3181507637439691,0,11,8,4.569589314312426,13,4,1.933287786824488,,,,,,,-0.5318323324325548,0.9020315541749315,-0.4317211631940539,-0.23786607318287903,1.1573547364870305
30030,1075,6455,2,25,4.487989505128276,30,143,30,1.3181507637439691,0,11,8,4.569589314312426,13,4,1.933287786824488,,,,,,,-0.5767678874874274,0.8623559878066681,-0.28840110225852195,-0.21461376115944755,1.0979769159712143
30030,1076,6461,2,26,4.667509085333407,30,143,30,1.3181507637439691,0,11,8,4.569589314312426,13,4,1.933287786824488,,,,,,,-0.5498846256683053,0.6586700105303646,-0.15514620449135041,-0.1395169334103129,0.8830371474602483
30030,1077,6467,2,27,4.847028665538538,30,143,30,1.3181507637439691,0,11,8,4.569589314312426,13,4,1.933287786824488,,,,,,,-0.4519965564995565,0.36350559603566757,-0.03520626784740764,-0.0386888322101728,0.5823860510608345
30030,1078,6473,2,28,5.026548245743669,30,143,30,1.3181507637439691,0,11,8,4.569589314312426,13,4,1.933287786824488,,,,,,,-0.3004316544312238,0.07091222935789078,0.06787133706068642,0.05248634698546323,0.3203889172101185
30030,1079,6479,2,29,5.2060678259488,30,143,30,1.3181507637439691,0,11,8,4.569589314312426,13,4,1.933287786824488,,,,,,,-0.12501072804656865,-0.1322890824373331,0.14903243698539942,0.09959038144580604,0.2554544867665723
30030,1080,6485,2,30,5.385587406153931,30,143,30,1.3181507637439691,0,11,8,4.569589314312426,13,4,1.933287786824488,,,,,,,0.03913860259355093,-0.1927942480754627,0.20180784318670336,0.07947781767128449,0.292821757008283
30030,1081,6491,2,31,5.565106986359062,30,143,30,1.3181507637439691,1,11,8,4.569589314312426,13,4,1.933287786824488,,,,,,,0.1600453930787059,-0.10694809112567813,0.21979508369198877,-0.012319845004008222,0.29242790468290636
30030,1082,6497,2,32,5.744626566564193,30,143,30,1.3181507637439691,0,11,8,4.569589314312426,13,4,1.933287786824488,,,,,,,0.21641722599099675,0.07803070066125824,0.19909877345430965,-0.1592844985650466,0.3434196835148706
30030,1083,6503,2,33,5.924146146769324,30,143,30,1.3181507637439691,0,11,8,4.569589314312426,13,4,1.933287786824488,,,,,,,0.20227570627177477,0.27816405378160725,0.14090350567489876,-0.32747530677297243,0.4953630755531651
30030,1084,6509,2,34,6.103665726974455,30,143,30,1.3181507637439691,0,11,8,4.569589314312426,13,4,1.933287786824488,,,,,,,0.12756258686142818,0.398147265956595,0.05321123455902235,-0.4740959856206763,0.6343436750062436
30030,1085,6515,2,0,0.0,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.08190354862766604,0.4262893989499177,-0.15094741641067697,-0.5911428813165065,0.7487762493476445
30030,1086,6521,2,1,0.17951958020513104,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.22275150581955666,0.17633334286479932,-0.2461824759294756,-0.570648342742449,0.6833425375902084
30030,1087,6527,2,2,0.35903916041026207,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.34063634308159807,-0.24690762826319534,-0.30946632779666533,-0.4590272800964058,0.6953214702820687
30030,1088,6533,2,3,0.5385587406153931,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.4149660685855435,-0.7639784081829502,-0.3250043370816545,-0.2732287327351762,0.9675441104988715
30030,1089,6539,2,4,0.7180783208205241,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.439001105802766,-1.2614342272576546,-0.2852558145465621,-0.047923556719584516,1.3666037566223963
30030,1090,6545,2,5,0.8975979010256552,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.42020202061450873,-1.6217204784914838,-0.193684589988209,0.17278359156368026,1.695262498375903
30030,1091,6551,2,6,1.0771174812307862,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.3765745232742924,-1.7551596442730948,-0.06521331751329792,0.346136292214195,1.8293323530821286
30030,1092,6557,2,7,1.2566370614359172,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.3302343685471064,-1.6251008049536988,0.07594429117105603,0.4411414275696203,1.717667214250334
30030,1093,6563,2,8,1.4361566416410483,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.3001755393870839,-1.2590994099848447,0.20074293468942403,0.4458576350683742,1.383663049751274
30030,1094,6569,2,9,1.6156762218461793,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.29640404152040184,-0.7428293311268974,0.2811270659589861,0.36965688094803406,0.9248402066622099
30030,1095,6575,2,10,1.7951958020513104,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.3171520380047387,-0.19821515742649998,0.295904770926927,0.23993627978354615,0.5338573926226523
30030,1096,6581,2,11,1.9747153822564412,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.3499473938406414,0.24833202391241616,0.23531176597439585,0.09426854773919459,0.4983875588888024
30030,1097,6587,2,12,2.1542349624615724,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.3761565993805208,0.4989230682488005,0.10319622575394559,-0.029795652539177667,0.6339994142019452
30030,1098,6593,2,13,2.3337545426667035,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.3775804137935634,0.5094285382216455,-0.08367869006100075,-0.1044601115242771,0.6480728682063079
30030,1099,6599,2,14,2.5132741228718345,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.3430624691610468,0.30007914836942373,-0.2990251987992216,-0.11832326324254634,0.5578134250574037
30030,1100,6605,2,15,2.6927937030769655,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.27305156942251513,-0.05137981800881874,-0.5122861347093542,-0.07821251427526682,0.5880062299563052
30030,1101,6611,2,16,2.8723132832820966,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.18064600034534142,-0.43195868635270523,-0.6945073785517583,-0.005875999451475139,0.8376134612031452
30030,1102,6617,2,17,3.0518328634872276,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.08867538590744789,-0.7248475991416885,-0.823483964477281,0.06935612603855706,1.1028161578511628
30030,1103,6623,2,18,3.2313524436923586,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.023547635274662335,-0.8412437488541421,-0.8870813346708283,0.1197171584130373,1.2286134577046883
30030,1104,6629,2,19,3.4108720238974897,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.007567067491051248,-0.7438067330055186,-0.8841444793189593,0.12726880904799467,1.1624175354155002
30030,1105,6635,2,20,3.5903916041026207,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.05192980094102459,-0.4553949221120442,-0.8230410126413671,0.088907812214379,0.946246451445755
30030,1106,6641,2,21,3.7699111843077517,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.15247378686114516,-0.05092050426296762,-0.7184664174009574,0.016723340859613096,0.7364202716497193
30030,1107,6647,2,22,3.9494307645128823,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.28953181030319597,0.36508432368692356,-0.5875168771636484,-0.06630878904416873,0.7527869346873748
30030,1108,6653,2,23,4.128950344718014,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.43210626473235003,0.6886155800068682,-0.44611492797695235,-0.1339401414472572,0.9369448924584263
30030,1109,6659,2,24,4.308469924923145,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.5453701847322895,0.8453956107804781,-0.3066490268322304,-0.16524961706471333,1.0646423994558067
30030,1110,6665,2,25,4.487989505128276,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.5995424840670049,0.8108378269305769,-0.177239113414022,-0.15161926487470762,1.0350416786717676
30030,1111,6671,2,26,4.667509085333407,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.577759279086807,0.6152248297184748,-0.06250666191346013,-0.09995021945463771,0.8521763343496621
30030,1112,6677,2,27,4.847028665538538,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.4807929237629731,0.332837430731632,0.034730227985262825,-0.031083384228257564,0.5866131232316336
30030,1113,6683,2,28,5.026548245743669,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.3272978567974524,0.058395050841274894,0.11166492176401607,0.02620028398538717,0.3516950080118276
30030,1114,6689,2,29,5.2060678259488,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,-0.14946160506206457,-0.12219614961411138,0.16441273343727125,0.043910918849081174,0.257352649255314
30030,1115,6695,2,30,5.385587406153931,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,0.01482061968527594,-0.15817764532012168,0.18813174869060612,0.0037854479026730352,0.2462675429854349
30030,1116,6701,2,31,5.565106986359062,31,143,31,1.3620891225354348,1,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,0.1311916472356028,-0.04961215708539326,0.17840273778845744,-0.09621514816664482,0.2464903771391555
30030,1117,6707,2,32,5.744626566564193,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,0.17706658899065786,0.1522504142127509,0.1334346769812338,-0.23984397670236912,0.360364692702037
30030,1118,6713,2,33,5.924146146769324,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,0.14671293657847073,0.3601216024736756,0.05630968579089911,-0.3957076207622922,0.5576446504458824
30030,1119,6719,2,34,6.103665726974455,31,143,31,1.3620891225354348,0,11,9,5.140787978601479,13,5,2.4166097335306103,,,,,,,0.051905631777438316,0.47703088637580715,-0.043627027445379496,-0.5249017008204689,0.7125151045519276
30030,1120,6725,2,0,0.0,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.17130973784976108,0.48404543309180365,-0.25335454154993314,-0.6284788083229572,0.8501888871387386
30030,1121,6731,2,1,0.17951958020513104,32,143,32,1.4060274813269005,1,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.3283645468585958,0.21667994463791124,-0.3462664960542238,-0.592908167998042,0.7913368789652125
30030,1122,6737,2,2,0.35903916041026207,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.45779894602838145,-0.22581944323207712,-0.4018014524418675,-0.47085689724163404,0.8023246978566442
30030,1123,6743,2,3,0.5385587406153931,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.537040035780758,-0.7600686939214053,-0.4061345028152451,-0.2791570984057158,1.0530861025946898
30030,1124,6749,2,4,0.7180783208205241,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.5585101269173137,-1.269358899277523,-0.353979527192424,-0.05100397664724883,1.4321691549357722
30030,1125,6755,2,5,0.8975979010256552,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.5301367334350946,-1.6343004920341657,-0.2508635288932797,0.1714623140473419,1.744796518126858
30030,1126,6761,2,6,1.0771174812307862,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.47155014081266283,-1.76522077157762,-0.11314290445826956,0.346978644692654,1.8632121200796046
30030,1127,6767,2,7,1.2566370614359172,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.40723640765302516,-1.6272651565473966,0.03445752770799841,0.4448486448519511,1.735773896414429
30030,1128,6773,2,8,1.4361566416410483,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.35874257883860394,-1.2510855718416691,0.16337983586754593,0.45198604808908777,1.3874061065086407
30030,1129,6779,2,9,1.6156762218461793,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.33824620358364227,-0.7259499209421555,0.246893680837655,0.37550276911307134,0.9183532006825145
30030,1130,6785,2,10,1.7951958020513104,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.34534871941977,-0.17697246530688285,0.26561269951519256,0.24022739238699944,0.528057096987131
30030,1131,6791,2,11,1.9747153822564412,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.3679683998026721,0.26741768344872574,0.21159231850448115,0.08189390430039338,0.5083216319281384
30030,1132,6797,2,12,2.1542349624615724,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.38698092613961466,0.5089249010729624,0.09005347403792748,-0.06211883353309018,0.6486348508936364
30030,1133,6803,2,13,2.3337545426667035,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.3831402757194318,0.5046369754747912,-0.08166101624278899,-0.16200134233651867,0.6590659332626336
30030,1134,6809,2,14,2.5132741228718345,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.3441321624690538,0.2772271339340068,-0.27763005622460774,-0.20226081355448494,0.5597050239669927
30030,1135,6815,2,15,2.6927937030769655,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.2695637626629649,-0.0925735971261234,-0.46854283886708403,-0.18431646358981502,0.5785667149342131
30030,1136,6821,2,16,2.8723132832820966,32,143,32,1.4060274813269005,1,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.17229198539475388,-0.4890135243503187,-0.6273137248436116,-0.12444172580223728,0.8233025007411259
30030,1137,6827,2,17,3.0518328634872276,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.07556679757345798,-0.7933830069212483,-0.7338549943352869,-0.04784773437866598,1.0844351040808873
30030,1138,6833,2,18,3.2313524436923586,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.006707119950532914,-0.9161839308325094,-0.7780080671884035,0.019253716487789303,1.2021253007829786
30030,1139,6839,2,19,3.4108720238974897,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,0.010923958879693225,-0.8205547580610474,-0.7601414532249607,0.057266911468567834,1.1200553432372586
30030,1140,6845,2,20,3.5903916041026207,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.03467387072971515,-0.5306384180163316,-0.6895278842459481,0.05833957903440803,0.8727150838738046
30030,1141,6851,2,21,3.7699111843077517,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.1395566859285473,-0.12286281530970428,-0.5811497863744485,0.027618867346838515,0.610793922702064
30030,1142,6857,2,22,3.9494307645128823,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.28353773503102053,0.2970846159012749,-0.45191111158150554,-0.019577158627993002,0.6109499440236548
30030,1143,6863,2,23,4.128950344718014,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.4344454405272894,0.6248248938539184,-0.3172761036125446,-0.06367512312429015,0.8269628988068102
30030,1144,6869,2,24,4.308469924923145,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.5559262140353324,0.7866007483737003,-0.1891156254250623,-0.08794934058497747,0.985542743407392
30030,1145,6875,2,25,4.487989505128276,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.6167562550185111,0.7590148222980748,-0.0751021867477092,-0.08457743446736744,0.9845229603457739
30030,1146,6881,2,26,4.667509085333407,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.599156511593837,0.5737093429521763,0.020507489437277426,-0.05774074737826432,0.831796541593396
30030,1147,6887,2,27,4.847028665538538,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.503827592845281,0.3058810429402591,0.09527841326028445,-0.022754255253300378,0.5974957639247502
30030,1148,6893,2,28,5.026548245743669,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.35028126505398866,0.05018859877380967,0.1469751546200084,-0.0014089999620944742,0.3831703817509512
30030,1149,6899,2,29,5.2060678259488,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.17230763556319126,-0.10877219762887559,0.17263890881428398,-0.014865367513984333,0.26748174561697696
30030,1150,6905,2,30,5.385587406153931,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.009733683420309244,-0.12270881138684861,0.168795898239386,-0.0762101325856568,0.22237858834893376
30030,1151,6911,2,31,5.565106986359062,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,0.10136550785494199,0.005156611718352907,0.13279072123941932,-0.1849543286583872,0.24928505002078252
30030,1152,6917,2,32,5.744626566564193,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,0.13742564273465321,0.22044351830575035,0.0647957608030729,-0.32524731931431344,0.421266496867774
30030,1153,6923,2,33,5.924146146769324,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,0.09283395333447719,0.43355420001259115,-0.030257683177947116,-0.4685507542453025,0.6457884513797105
30030,1154,6929,2,34,6.103665726974455,32,143,32,1.4060274813269005,0,11,10,5.711986642890533,13,6,2.8999316802367323,,,,,,,-0.01932437884728511,0.546674365121419,-0.14164831013426085,-0.5802437357779896,0.8099218047269927
30030,1155,6935,2,0,0.0,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.25250821270306634,0.5341859821379258,-0.3553721386040067,-0.6703387881351119,0.9616436495758672
30030,1156,6941,2,1,0.17951958020513104,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.423615425854656,0.2531214030933273,-0.4453885643693929,-0.6211390036067062,0.9097830009395189
30030,1157,6947,2,2,0.35903916041026207,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.5638315420373934,-0.20365086848446973,-0.49258832754463383,-0.4906711878043478,0.9180311318279423
30030,1158,6953,2,3,0.5385587406153931,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.6488210811174989,-0.7498796871418091,-0.4850605566528279,-0.29533432962767914,1.1427136344541267
30030,1159,6959,2,4,0.7180783208205241,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.6699519904149716,-1.266735983249007,-0.4197753890470542,-0.06636900492371632,1.4946812177795572
30030,1160,6965,2,5,0.8975979010256552,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.635032973588227,-1.633927509471196,-0.3043717044822431,0.15657549841459403,1.7860974231391342
30030,1161,6971,2,6,1.0771174812307862,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.5645346801885173,-1.7622665548272298,-0.15670922363387352,0.3341657108416442,1.8869306607484064
30030,1162,6977,2,7,1.2566370614359172,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.48455840610161793,-1.618601409276756,-0.002082434890884678,0.436226278110431,1.7449828289371776
30030,1163,6983,2,8,1.4361566416410483,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.4186968505724195,-1.2360436421246557,0.1314166583440634,0.4484654080585029,1.3861827073771504
30030,1164,6989,2,9,1.6156762218461793,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.38118572702853726,-0.7064483518347706,0.21840944114399827,0.3753872503117879,0.9126829153533098
30030,1165,6995,2,10,1.7951958020513104,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.37330814679759583,-0.15701117161300074,0.24138072535789543,0.23868786836394826,0.528439243012072
30030,1166,7001,2,11,1.9747153822564412,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.3840183941913181,0.28274047543213887,0.19428392919482565,0.07160875812626401,0.5198907220836282
30030,1167,7007,2,12,2.1542349624615724,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.39448917019407376,0.514602947298367,0.08376770952816091,-0.08923683722008786,0.6598622136819273
30030,1168,7013,2,13,2.3337545426667035,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.3851226250890142,0.4968453960425806,-0.07224761984337566,-0.21242597549360373,0.6674723196969327
30030,1169,7019,2,14,2.5132741228718345,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.34283667944597035,0.2540482665708707,-0.24828670121270852,-0.27849661084556016,0.5668193352142774
30030,1170,7025,2,15,2.6927937030769655,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.2663545102335344,-0.1309365797631148,-0.41643842553083527,-0.28329146821034323,0.5846059623893528
30030,1171,7031,2,16,2.8723132832820966,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.16781100214004435,-0.5405355363417749,-0.5516861658168707,-0.23721118881683761,0.8252066239077056
30030,1172,7037,2,17,3.0518328634872276,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.07007688951632648,-0.8548885800120372,-0.6362606656941227,-0.16083572748320307,1.080018990862596
30030,1173,7043,2,18,3.2313524436923586,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.000475862652616044,-0.9841586478302718,-0.6621264880349277,-0.07833439243354572,1.1887456556134173
30030,1174,7049,2,19,3.4108720238974897,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,0.017336688738883298,-0.8918433832374226,-0.6312202098422575,-0.010621222675627501,1.0928114863439302
30030,1175,7055,2,20,3.5903916041026207,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.029028876612325484,-0.6028318124460966,-0.5536329200592512,0.02981665222651406,0.8195409158167453
30030,1176,7061,2,21,3.7699111843077517,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.13590126436900626,-0.1942883075289008,-0.44441626948317925,0.04106317692814989,0.5053801590687129
30030,1177,7067,2,22,3.9494307645128823,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.2830883333485301,0.22771978378668245,-0.3199646205278496,0.03047774774277772,0.4850789171907032
30030,1178,7073,2,23,4.128950344718014,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.43808329623641107,0.5589711748542829,-0.1949231391420195,0.010581011041817934,0.7365274853846139
30030,1179,7079,2,24,4.308469924923145,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.5639461385076664,0.726356757565085,-0.08030930253827044,-0.006432143014640957,0.923103646908686
30030,1180,7085,2,25,4.487989505128276,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.6288024298889698,0.7073531726756305,0.01689805380517708,-0.013727902332767019,0.9466863293897371
30030,1181,7091,2,26,4.667509085333407,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.6143950715768803,0.5343015022975592,0.09291827642742657,-0.012765809639676164,0.8196073275205564
30030,1182,7097,2,27,4.847028665538538,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.5213279183312665,0.2825128070435836,0.14566022689361321,-0.013146839314920963,0.6107258187254964
30030,1183,7103,2,28,5.026548245743669,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.369504393333673,0.045894626414062,0.17328699880643494,-0.0293641170718756,0.41174075430217527
30030,1184,7109,2,29,5.2060678259488,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.19355383594419348,-0.09262180667503717,0.1735044066996703,-0.07542274499819658,0.2860668734539658
30030,1185,7115,2,30,5.385587406153931,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.03439738851094812,-0.08709725987606559,0.14391764597518214,-0.1589959457463864,0.23401092410637098
30030,1186,7121,2,31,5.565106986359062,33,143,33,1.4499658401183662,1,11,0,0.0,13,7,3.383253626942854,,,,,,,0.07084329998575432,0.05666183951896331,0.08337925414298149,-0.27699572925239113,0.3031634398407041
30030,1187,7127,2,32,5.744626566564193,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,0.09793972119454203,0.2820401412887119,-0.006150651302364667,-0.4140875194502007,0.51053416591026
30030,1188,7133,2,33,5.924146146769324,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,0.04127157066696546,0.4981056014298945,-0.11796461701543083,-0.5448616898931693,0.7487338944524902
30030,1189,7139,2,34,6.103665726974455,33,143,33,1.4499658401183662,0,11,0,0.0,13,7,3.383253626942854,,,,,,,-0.08529485573220975,0.6069793225043645,-0.2399410087414573,-0.6393196092735997,0.9176057763766812
30030,1190,7145,2,0,0.0,34,143,34,1.4939041989098318,0,11,1,0.5711986642890533,13,8,3.866575573648976,,,,,,,-0.3245790615263675,0.5769794020052489,-0.4560707220151571,-0.7161880512039223,1.076653438059978
30030,1191,7151,2,1,0.17951958020513104,34,143,34,1.4939041989098318,1,11,1,0.5711986642890533,13,8,3.866575573648976,,,,,,,-0.5074397192010698,0.2860629552074134,-0.5426806418125819,-0.6551068367921642,1.03101616358562
30030,1192,7157,2,2,0.35903916041026207,34,143,34,1.4939041989098318,0,11,1,0.5711986642890533,13,8,3.866575573648976,,,,,,,-0.657532944482404,-0.17996470625611605,-0.5810450331027243,-0.5184611384902078,1.0349648067424606
