family,n,seed,max_mono_clique_present,max_mono_independent_present,delay_score,force_index,red_density,spectral_radius,spectral_gap,adjacency_energy,knob_growth,knob_order,knob_parity,knob_hash,knob_stopping,knob_asymmetry
fib_asymmetry_off,22,6,9,9,2.4444444444444446,0.4090909090909091,0.37662337662337664,10.527404653142554,6.347409170496054,39.09140368414043,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,7,12,12,1.8333333333333333,0.5454545454545454,0.658008658008658,15.196082778957184,11.809460646531045,45.537887498208725,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,8,9,9,2.4444444444444446,0.4090909090909091,0.37662337662337664,10.527404653142554,6.347409170496054,39.09140368414043,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,9,9,9,2.4444444444444446,0.4090909090909091,0.37662337662337664,10.527404653142554,6.347409170496054,39.09140368414043,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,10,12,12,1.8333333333333333,0.5454545454545454,0.658008658008658,15.196082778957184,11.809460646531045,45.537887498208725,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,11,12,12,1.8333333333333333,0.5454545454545454,0.658008658008658,15.196082778957184,11.809460646531045,45.537887498208725,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,12,9,9,2.4444444444444446,0.4090909090909091,0.37662337662337664,10.527404653142554,6.347409170496054,39.09140368414043,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,13,12,12,1.8333333333333333,0.5454545454545454,0.658008658008658,15.196082778957184,11.809460646531045,45.537887498208725,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,14,12,12,1.8333333333333333,0.5454545454545454,0.658008658008658,15.196082778957184,11.809460646531045,45.537887498208725,fib,normal,alternate,phi,trim,off
fib_asymmetry_off,22,15,9,9,2.4444444444444446,0.4090909090909091,0.37662337662337664,10.527404653142554,6.347409170496054,39.09140368414043,fib,normal,alternate,phi,trim,off
